img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
8,scene0030_00,bookshelf,17,135.0
8,scene0030_00,bookshelf,18,
8,scene0030_00,bookshelf,19,170.0
8,scene0030_00,bookshelf,31,
8,scene0030_00,window,20,1049.0
8,scene0030_00,window,21,
8,scene0030_00,window,30,
8,scene0030_00,table,22,954.0
8,scene0030_00,table,23,
8,scene0030_00,table,24,944.0
8,scene0030_00,table,25,919.0
8,scene0030_00,table,26,
8,scene0030_00,door,28,514.0
8,scene0030_00,door,32,514.0
8,scene0030_00,otherfurniture,29,
9,scene0030_01,bookshelf,0,
9,scene0030_01,bookshelf,1,171.0
9,scene0030_01,bookshelf,2,131.0
9,scene0030_01,bookshelf,18,
9,scene0030_01,bookshelf,19,
9,scene0030_01,chair,3,260.0
9,scene0030_01,chair,4,
9,scene0030_01,chair,5,
9,scene0030_01,chair,6,288.0
9,scene0030_01,chair,7,282.0
9,scene0030_01,chair,13,246.0
9,scene0030_01,chair,14,240.0
9,scene0030_01,chair,15,
9,scene0030_01,chair,23,269.0
9,scene0030_01,chair,24,250.0
9,scene0030_01,chair,25,276.0
9,scene0030_01,chair,26,241.0
9,scene0030_01,chair,27,273.0
9,scene0030_01,chair,28,244.0
9,scene0030_01,chair,30,
9,scene0030_01,chair,31,265.0
9,scene0030_01,door,8,479.0
9,scene0030_01,door,17,
9,scene0030_01,table,9,924.0
9,scene0030_01,table,10,920.0
9,scene0030_01,table,11,
9,scene0030_01,table,12,904.0
9,scene0030_01,table,29,
9,scene0030_01,otherfurniture,16,580.0
9,scene0030_01,window,20,
9,scene0030_01,window,21,
9,scene0030_01,window,22,
10,scene0030_02,table,0,991.0
10,scene0030_02,table,1,
10,scene0030_02,table,13,
10,scene0030_02,table,14,953.0
10,scene0030_02,table,33,1001.0
10,scene0030_02,table,34,1007.0
10,scene0030_02,otherfurniture,2,591.0
10,scene0030_02,bookshelf,3,127.0
10,scene0030_02,bookshelf,6,130.0
10,scene0030_02,bookshelf,7,
10,scene0030_02,bookshelf,8,
10,scene0030_02,bookshelf,12,145.0
10,scene0030_02,bookshelf,32,
10,scene0030_02,door,4,515.0
10,scene0030_02,door,5,515.0
10,scene0030_02,window,9,
10,scene0030_02,window,10,
10,scene0030_02,window,11,1080.0
10,scene0030_02,chair,15,293.0
10,scene0030_02,chair,16,
10,scene0030_02,chair,17,278.0
10,scene0030_02,chair,18,268.0
10,scene0030_02,chair,19,291.0
10,scene0030_02,chair,20,273.0
10,scene0030_02,chair,21,257.0
10,scene0030_02,chair,22,296.0
10,scene0030_02,chair,23,284.0
10,scene0030_02,chair,24,
10,scene0030_02,chair,25,265.0
10,scene0030_02,chair,26,300.0
10,scene0030_02,chair,27,281.0
10,scene0030_02,chair,28,
10,scene0030_02,chair,29,
10,scene0030_02,chair,30,299.0
10,scene0030_02,chair,31,311.0
11,scene0046_00,picture,0,
11,scene0046_00,chair,1,223.0
11,scene0046_00,bathtub,2,4.0
11,scene0046_00,bed,3,54.0
11,scene0046_00,otherfurniture,4,471.0
11,scene0046_00,otherfurniture,6,
11,scene0046_00,desk,5,385.0
11,scene0046_00,table,7,778.0
11,scene0046_00,door,8,447.0
11,scene0046_00,door,9,
11,scene0046_00,door,10,453.0
11,scene0046_00,toilet,11,
11,scene0046_00,sink,12,677.0
11,scene0046_00,showercurtain,13,619.0
11,scene0046_00,curtain,14,333.0
12,scene0046_01,curtain,0,342.0
12,scene0046_01,showercurtain,1,655.0
12,scene0046_01,table,2,789.0
12,scene0046_01,toilet,3,835.0
12,scene0046_01,otherfurniture,4,506.0
12,scene0046_01,otherfurniture,10,478.0
12,scene0046_01,otherfurniture,13,
12,scene0046_01,bed,5,60.0
12,scene0046_01,chair,6,230.0
12,scene0046_01,bathtub,7,11.0
12,scene0046_01,sink,8,695.0
12,scene0046_01,door,9,434.0
12,scene0046_01,door,11,461.0
12,scene0046_01,door,12,443.0
13,scene0046_02,otherfurniture,0,
13,scene0046_02,otherfurniture,9,608.0
13,scene0046_02,desk,1,471.0
13,scene0046_02,curtain,2,386.0
13,scene0046_02,curtain,3,431.0
13,scene0046_02,sink,4,
13,scene0046_02,cabinet,5,218.0
13,scene0046_02,bed,6,63.0
13,scene0046_02,bathtub,7,51.0
13,scene0046_02,chair,8,300.0
13,scene0046_02,toilet,10,1027.0
13,scene0046_02,door,11,544.0
13,scene0046_02,door,12,522.0
13,scene0046_02,door,13,538.0
14,scene0050_00,otherfurniture,0,
14,scene0050_00,otherfurniture,1,474.0
14,scene0050_00,otherfurniture,8,481.0
14,scene0050_00,otherfurniture,9,483.0
14,scene0050_00,otherfurniture,11,
14,scene0050_00,chair,2,202.0
14,scene0050_00,chair,3,223.0
14,scene0050_00,desk,4,354.0
14,scene0050_00,door,5,415.0
14,scene0050_00,door,6,
14,scene0050_00,door,7,
14,scene0050_00,door,12,439.0
14,scene0050_00,door,13,
14,scene0050_00,door,14,
14,scene0050_00,sofa,10,704.0
15,scene0050_01,sofa,0,939.0
15,scene0050_01,otherfurniture,1,594.0
15,scene0050_01,otherfurniture,7,579.0
15,scene0050_01,otherfurniture,8,598.0
15,scene0050_01,door,2,567.0
15,scene0050_01,door,4,535.0
15,scene0050_01,door,5,557.0
15,scene0050_01,door,10,570.0
15,scene0050_01,door,11,570.0
15,scene0050_01,door,12,557.0
15,scene0050_01,chair,3,316.0
15,scene0050_01,chair,9,265.0
15,scene0050_01,desk,6,476.0
16,scene0050_02,chair,0,304.0
16,scene0050_02,chair,1,295.0
16,scene0050_02,desk,2,480.0
16,scene0050_02,otherfurniture,3,562.0
16,scene0050_02,otherfurniture,10,566.0
16,scene0050_02,otherfurniture,12,561.0
16,scene0050_02,otherfurniture,13,
16,scene0050_02,sofa,4,862.0
16,scene0050_02,refrigerator,5,
16,scene0050_02,door,6,
16,scene0050_02,door,7,497.0
16,scene0050_02,door,8,
16,scene0050_02,door,11,508.0
16,scene0050_02,door,14,542.0
16,scene0050_02,door,15,497.0
16,scene0050_02,table,9,972.0
17,scene0063_00,chair,0,211.0
17,scene0063_00,chair,1,190.0
17,scene0063_00,chair,2,207.0
17,scene0063_00,chair,3,216.0
17,scene0063_00,cabinet,4,177.0
17,scene0063_00,cabinet,5,147.0
17,scene0063_00,cabinet,9,
17,scene0063_00,door,6,409.0
17,scene0063_00,table,7,705.0
17,scene0063_00,refrigerator,8,520.0
17,scene0063_00,counter,10,242.0
18,scene0064_00,bookshelf,0,104.0
18,scene0064_00,bookshelf,8,98.0
18,scene0064_00,table,1,530.0
18,scene0064_00,table,2,558.0
18,scene0064_00,sofa,3,493.0
18,scene0064_00,sofa,4,508.0
18,scene0064_00,chair,5,140.0
18,scene0064_00,chair,6,151.0
18,scene0064_00,door,7,281.0
19,scene0064_01,bookshelf,0,90.0
19,scene0064_01,bookshelf,1,103.0
19,scene0064_01,table,2,548.0
19,scene0064_01,table,3,537.0
19,scene0064_01,chair,4,150.0
19,scene0064_01,chair,5,157.0
19,scene0064_01,chair,6,167.0
19,scene0064_01,chair,7,153.0
19,scene0064_01,door,8,
20,scene0077_00,window,0,
20,scene0077_00,cabinet,1,162.0
20,scene0077_00,otherfurniture,2,435.0
20,scene0077_00,otherfurniture,5,401.0
20,scene0077_00,door,3,377.0
20,scene0077_00,door,4,364.0
20,scene0077_00,door,6,
20,scene0077_00,door,9,371.0
20,scene0077_00,counter,7,228.0
20,scene0077_00,table,8,
21,scene0077_01,otherfurniture,0,414.0
21,scene0077_01,otherfurniture,2,428.0
21,scene0077_01,door,1,355.0
21,scene0077_01,door,5,386.0
21,scene0077_01,door,6,
21,scene0077_01,counter,3,257.0
21,scene0077_01,table,4,695.0
21,scene0077_01,window,7,
21,scene0077_01,cabinet,8,
22,scene0081_00,sofa,0,433.0
22,scene0081_00,sofa,6,425.0
22,scene0081_00,sofa,7,432.0
22,scene0081_00,otherfurniture,1,270.0
22,scene0081_00,otherfurniture,2,269.0
22,scene0081_00,table,3,450.0
22,scene0081_00,table,4,455.0
22,scene0081_00,table,5,435.0
23,scene0081_01,chair,0,
23,scene0081_01,chair,1,345.0
23,scene0081_01,chair,2,299.0
23,scene0081_01,chair,3,337.0
23,scene0081_01,chair,4,
23,scene0081_01,chair,5,292.0
23,scene0081_01,chair,6,304.0
23,scene0081_01,chair,7,306.0
23,scene0081_01,chair,8,293.0
23,scene0081_01,chair,9,344.0
23,scene0081_01,chair,10,347.0
23,scene0081_01,chair,11,357.0
23,scene0081_01,chair,12,302.0
23,scene0081_01,chair,13,305.0
23,scene0081_01,chair,14,312.0
23,scene0081_01,chair,23,325.0
23,scene0081_01,chair,24,352.0
23,scene0081_01,chair,25,326.0
23,scene0081_01,chair,26,354.0
23,scene0081_01,chair,27,307.0
23,scene0081_01,chair,28,353.0
23,scene0081_01,chair,29,340.0
23,scene0081_01,chair,30,295.0
23,scene0081_01,chair,31,313.0
23,scene0081_01,chair,32,315.0
23,scene0081_01,chair,33,351.0
23,scene0081_01,table,15,1083.0
23,scene0081_01,table,16,1082.0
23,scene0081_01,table,17,
23,scene0081_01,table,18,
23,scene0081_01,table,19,1122.0
23,scene0081_01,table,20,1133.0
23,scene0081_01,table,21,1148.0
23,scene0081_01,table,22,1100.0
24,scene0081_02,table,0,1058.0
24,scene0081_02,table,1,1042.0
24,scene0081_02,table,2,1068.0
24,scene0081_02,table,3,1073.0
24,scene0081_02,table,4,1055.0
24,scene0081_02,table,5,1059.0
24,scene0081_02,table,32,1043.0
24,scene0081_02,chair,6,327.0
24,scene0081_02,chair,7,314.0
24,scene0081_02,chair,8,331.0
24,scene0081_02,chair,9,299.0
24,scene0081_02,chair,10,303.0
24,scene0081_02,chair,11,309.0
24,scene0081_02,chair,12,324.0
24,scene0081_02,chair,13,318.0
24,scene0081_02,chair,14,297.0
24,scene0081_02,chair,15,332.0
24,scene0081_02,chair,16,289.0
24,scene0081_02,chair,17,278.0
24,scene0081_02,chair,18,286.0
24,scene0081_02,chair,19,330.0
24,scene0081_02,chair,20,300.0
24,scene0081_02,chair,21,335.0
24,scene0081_02,chair,22,319.0
24,scene0081_02,chair,23,292.0
24,scene0081_02,chair,24,313.0
24,scene0081_02,chair,25,
24,scene0081_02,chair,26,290.0
24,scene0081_02,chair,27,315.0
24,scene0081_02,chair,28,291.0
24,scene0081_02,chair,29,322.0
24,scene0081_02,chair,30,273.0
24,scene0081_02,chair,31,302.0
24,scene0081_02,chair,33,274.0
25,scene0084_00,otherfurniture,0,477.0
25,scene0084_00,otherfurniture,6,472.0
25,scene0084_00,otherfurniture,7,503.0
25,scene0084_00,otherfurniture,8,
25,scene0084_00,otherfurniture,10,490.0
25,scene0084_00,door,1,449.0
25,scene0084_00,door,4,449.0
25,scene0084_00,showercurtain,2,655.0
25,scene0084_00,toilet,3,837.0
25,scene0084_00,sink,5,696.0
25,scene0084_00,counter,9,289.0
25,scene0084_00,window,11,887.0
26,scene0084_01,counter,0,249.0
26,scene0084_01,showercurtain,1,560.0
26,scene0084_01,showercurtain,10,
26,scene0084_01,toilet,2,754.0
26,scene0084_01,otherfurniture,3,458.0
26,scene0084_01,otherfurniture,5,
26,scene0084_01,otherfurniture,7,427.0
26,scene0084_01,otherfurniture,8,440.0
26,scene0084_01,otherfurniture,11,450.0
26,scene0084_01,door,4,411.0
26,scene0084_01,door,9,411.0
26,scene0084_01,sink,6,598.0
26,scene0084_01,window,12,783.0
27,scene0084_02,toilet,0,593.0
27,scene0084_02,otherfurniture,1,
27,scene0084_02,otherfurniture,5,333.0
27,scene0084_02,otherfurniture,6,362.0
27,scene0084_02,otherfurniture,8,352.0
27,scene0084_02,otherfurniture,10,368.0
27,scene0084_02,counter,2,193.0
27,scene0084_02,showercurtain,3,480.0
27,scene0084_02,window,4,646.0
27,scene0084_02,door,7,298.0
27,scene0084_02,door,11,298.0
27,scene0084_02,sink,9,489.0
28,scene0086_00,toilet,0,878.0
28,scene0086_00,toilet,1,856.0
28,scene0086_00,door,2,450.0
28,scene0086_00,door,3,
28,scene0086_00,door,4,464.0
28,scene0086_00,door,10,
28,scene0086_00,door,11,450.0
28,scene0086_00,door,12,456.0
28,scene0086_00,window,5,901.0
28,scene0086_00,otherfurniture,6,525.0
28,scene0086_00,otherfurniture,7,
28,scene0086_00,sink,8,726.0
28,scene0086_00,sink,9,705.0
29,scene0086_01,door,0,
29,scene0086_01,door,1,418.0
29,scene0086_01,door,3,413.0
29,scene0086_01,door,9,404.0
29,scene0086_01,door,10,384.0
29,scene0086_01,door,11,418.0
29,scene0086_01,otherfurniture,2,426.0
29,scene0086_01,otherfurniture,4,
29,scene0086_01,toilet,5,762.0
29,scene0086_01,toilet,8,792.0
29,scene0086_01,sink,6,638.0
29,scene0086_01,sink,7,657.0
29,scene0086_01,window,12,840.0
30,scene0086_02,door,0,366.0
30,scene0086_02,door,1,356.0
30,scene0086_02,door,2,350.0
30,scene0086_02,door,3,372.0
30,scene0086_02,door,6,350.0
30,scene0086_02,door,10,366.0
30,scene0086_02,toilet,4,682.0
30,scene0086_02,toilet,5,690.0
30,scene0086_02,sink,7,567.0
30,scene0086_02,sink,9,570.0
30,scene0086_02,otherfurniture,8,418.0
30,scene0086_02,window,11,753.0
31,scene0088_00,chair,0,337.0
31,scene0088_00,chair,1,317.0
31,scene0088_00,chair,2,285.0
31,scene0088_00,chair,3,324.0
31,scene0088_00,chair,4,331.0
31,scene0088_00,chair,5,320.0
31,scene0088_00,chair,6,310.0
31,scene0088_00,chair,7,323.0
31,scene0088_00,chair,8,289.0
31,scene0088_00,chair,9,304.0
31,scene0088_00,chair,10,322.0
31,scene0088_00,chair,11,318.0
31,scene0088_00,chair,12,297.0
31,scene0088_00,chair,13,295.0
31,scene0088_00,chair,14,292.0
31,scene0088_00,chair,15,316.0
31,scene0088_00,chair,16,334.0
31,scene0088_00,chair,17,
31,scene0088_00,chair,18,
31,scene0088_00,chair,19,316.0
31,scene0088_00,chair,20,
31,scene0088_00,chair,21,308.0
31,scene0088_00,chair,22,287.0
31,scene0088_00,chair,23,
31,scene0088_00,chair,26,338.0
31,scene0088_00,table,24,
31,scene0088_00,window,25,1214.0
31,scene0088_00,otherfurniture,27,623.0
31,scene0088_00,door,28,579.0
31,scene0088_00,door,29,
32,scene0088_01,chair,0,285.0
32,scene0088_01,chair,1,271.0
32,scene0088_01,chair,4,263.0
32,scene0088_01,chair,5,
32,scene0088_01,chair,7,248.0
32,scene0088_01,chair,8,248.0
32,scene0088_01,chair,9,
32,scene0088_01,chair,10,287.0
32,scene0088_01,chair,11,293.0
32,scene0088_01,chair,12,247.0
32,scene0088_01,chair,16,272.0
32,scene0088_01,chair,17,289.0
32,scene0088_01,chair,18,259.0
32,scene0088_01,chair,19,246.0
32,scene0088_01,chair,20,238.0
32,scene0088_01,chair,21,286.0
32,scene0088_01,chair,22,273.0
32,scene0088_01,chair,23,
32,scene0088_01,table,2,
32,scene0088_01,table,3,
32,scene0088_01,window,6,
32,scene0088_01,window,14,1045.0
32,scene0088_01,door,13,506.0
32,scene0088_01,otherfurniture,15,544.0
33,scene0088_02,otherfurniture,0,659.0
33,scene0088_02,cabinet,1,
33,scene0088_02,window,2,
33,scene0088_02,window,3,1229.0
33,scene0088_02,window,29,1200.0
33,scene0088_02,chair,4,315.0
33,scene0088_02,chair,5,289.0
33,scene0088_02,chair,6,282.0
33,scene0088_02,chair,7,308.0
33,scene0088_02,chair,8,312.0
33,scene0088_02,chair,9,327.0
33,scene0088_02,chair,10,339.0
33,scene0088_02,chair,11,297.0
33,scene0088_02,chair,12,318.0
33,scene0088_02,chair,13,
33,scene0088_02,chair,14,326.0
33,scene0088_02,chair,15,292.0
33,scene0088_02,chair,16,320.0
33,scene0088_02,chair,17,
33,scene0088_02,chair,18,301.0
33,scene0088_02,chair,19,284.0
33,scene0088_02,chair,20,342.0
33,scene0088_02,chair,21,305.0
33,scene0088_02,chair,22,319.0
33,scene0088_02,chair,23,324.0
33,scene0088_02,chair,24,291.0
33,scene0088_02,chair,25,329.0
33,scene0088_02,chair,26,317.0
33,scene0088_02,chair,27,304.0
33,scene0088_02,table,28,
33,scene0088_02,door,30,619.0
34,scene0088_03,table,0,
34,scene0088_03,chair,1,238.0
34,scene0088_03,chair,2,220.0
34,scene0088_03,chair,3,230.0
34,scene0088_03,chair,4,219.0
34,scene0088_03,chair,5,253.0
34,scene0088_03,chair,6,213.0
34,scene0088_03,chair,7,249.0
34,scene0088_03,chair,8,244.0
34,scene0088_03,chair,9,250.0
34,scene0088_03,chair,10,208.0
34,scene0088_03,chair,11,245.0
34,scene0088_03,chair,12,234.0
34,scene0088_03,chair,13,247.0
34,scene0088_03,chair,14,242.0
34,scene0088_03,chair,15,214.0
34,scene0088_03,chair,16,233.0
34,scene0088_03,chair,17,207.0
34,scene0088_03,chair,18,209.0
34,scene0088_03,chair,19,215.0
34,scene0088_03,chair,22,237.0
34,scene0088_03,chair,23,248.0
34,scene0088_03,chair,24,
34,scene0088_03,door,20,431.0
34,scene0088_03,window,21,
35,scene0095_00,chair,0,318.0
35,scene0095_00,chair,1,303.0
35,scene0095_00,chair,2,286.0
35,scene0095_00,chair,3,262.0
35,scene0095_00,chair,4,260.0
35,scene0095_00,chair,7,268.0
35,scene0095_00,chair,8,300.0
35,scene0095_00,chair,9,293.0
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,256.0
35,scene0095_00,chair,12,274.0
35,scene0095_00,chair,13,263.0
35,scene0095_00,chair,14,
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,311.0
35,scene0095_00,chair,17,291.0
35,scene0095_00,cabinet,5,250.0
35,scene0095_00,table,6,982.0
35,scene0095_00,window,18,
35,scene0095_00,window,19,1136.0
35,scene0095_00,otherfurniture,20,584.0
35,scene0095_00,door,21,
36,scene0095_01,otherfurniture,0,576.0
36,scene0095_01,chair,1,283.0
36,scene0095_01,chair,2,262.0
36,scene0095_01,chair,3,254.0
36,scene0095_01,chair,4,267.0
36,scene0095_01,chair,5,259.0
36,scene0095_01,chair,6,288.0
36,scene0095_01,chair,7,248.0
36,scene0095_01,chair,8,
36,scene0095_01,chair,9,274.0
36,scene0095_01,chair,10,265.0
36,scene0095_01,chair,11,256.0
36,scene0095_01,chair,12,247.0
36,scene0095_01,chair,13,269.0
36,scene0095_01,chair,14,272.0
36,scene0095_01,chair,15,
36,scene0095_01,chair,16,251.0
36,scene0095_01,chair,20,
36,scene0095_01,table,17,926.0
36,scene0095_01,cabinet,18,198.0
36,scene0095_01,window,19,1028.0
37,scene0100_00,sink,0,
37,scene0100_00,cabinet,1,111.0
37,scene0100_00,toilet,2,605.0
37,scene0100_00,bathtub,3,12.0
37,scene0100_00,otherfurniture,4,
37,scene0100_00,door,5,297.0
37,scene0100_00,door,7,321.0
37,scene0100_00,window,6,
38,scene0100_01,toilet,0,514.0
38,scene0100_01,cabinet,1,116.0
38,scene0100_01,bathtub,2,28.0
38,scene0100_01,door,3,265.0
38,scene0100_01,door,4,275.0
38,scene0100_01,sink,5,
38,scene0100_01,otherfurniture,6,
39,scene0100_02,sink,0,460.0
39,scene0100_02,cabinet,1,134.0
39,scene0100_02,door,2,280.0
39,scene0100_02,counter,3,
39,scene0100_02,toilet,4,563.0
39,scene0100_02,otherfurniture,5,343.0
39,scene0100_02,bathtub,6,21.0
40,scene0131_00,chair,0,212.0
40,scene0131_00,chair,1,254.0
40,scene0131_00,chair,2,235.0
40,scene0131_00,chair,3,226.0
40,scene0131_00,chair,4,258.0
40,scene0131_00,chair,5,242.0
40,scene0131_00,chair,6,243.0
40,scene0131_00,chair,7,263.0
40,scene0131_00,chair,8,239.0
40,scene0131_00,desk,9,
40,scene0131_00,refrigerator,10,605.0
40,scene0131_00,refrigerator,12,619.0
40,scene0131_00,sofa,11,747.0
41,scene0131_01,refrigerator,0,675.0
41,scene0131_01,refrigerator,12,685.0
41,scene0131_01,sofa,1,841.0
41,scene0131_01,desk,2,
41,scene0131_01,chair,3,236.0
41,scene0131_01,chair,4,247.0
41,scene0131_01,chair,5,258.0
41,scene0131_01,chair,6,286.0
41,scene0131_01,chair,7,274.0
41,scene0131_01,chair,8,237.0
41,scene0131_01,chair,9,245.0
41,scene0131_01,chair,10,234.0
41,scene0131_01,chair,11,
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,221.0
42,scene0131_02,chair,2,234.0
42,scene0131_02,chair,3,254.0
42,scene0131_02,chair,4,231.0
42,scene0131_02,chair,5,246.0
42,scene0131_02,chair,6,217.0
42,scene0131_02,chair,7,238.0
42,scene0131_02,chair,8,253.0
42,scene0131_02,chair,9,
42,scene0131_02,cabinet,10,
42,scene0131_02,refrigerator,11,597.0
42,scene0131_02,refrigerator,13,579.0
42,scene0131_02,sofa,12,753.0
43,scene0139_00,otherfurniture,0,276.0
43,scene0139_00,otherfurniture,1,272.0
43,scene0139_00,otherfurniture,2,283.0
43,scene0139_00,otherfurniture,4,
43,scene0139_00,otherfurniture,9,272.0
43,scene0139_00,cabinet,3,
43,scene0139_00,door,5,256.0
43,scene0139_00,door,6,
43,scene0139_00,sink,7,415.0
43,scene0139_00,table,8,476.0
44,scene0144_00,bed,0,80.0
44,scene0144_00,table,1,845.0
44,scene0144_00,curtain,2,
44,scene0144_00,curtain,8,
44,scene0144_00,chair,3,237.0
44,scene0144_00,chair,4,222.0
44,scene0144_00,chair,10,250.0
44,scene0144_00,window,5,950.0
44,scene0144_00,door,6,484.0
44,scene0144_00,door,7,456.0
44,scene0144_00,door,9,
45,scene0144_01,desk,0,446.0
45,scene0144_01,bed,1,92.0
45,scene0144_01,chair,2,234.0
45,scene0144_01,chair,3,225.0
45,scene0144_01,chair,4,235.0
