img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
16,scene0050_02,sofa,4,848.0
16,scene0050_02,refrigerator,5,
16,scene0050_02,door,6,
16,scene0050_02,door,7,489.0
16,scene0050_02,door,8,504.0
16,scene0050_02,door,11,481.0
16,scene0050_02,door,14,504.0
16,scene0050_02,door,15,489.0
16,scene0050_02,table,9,886.0
17,scene0063_00,chair,0,200.0
17,scene0063_00,chair,1,194.0
17,scene0063_00,chair,2,195.0
17,scene0063_00,chair,3,221.0
17,scene0063_00,cabinet,4,169.0
17,scene0063_00,cabinet,5,185.0
17,scene0063_00,cabinet,9,
17,scene0063_00,door,6,399.0
17,scene0063_00,table,7,748.0
17,scene0063_00,refrigerator,8,546.0
17,scene0063_00,counter,10,257.0
18,scene0064_00,bookshelf,0,
18,scene0064_00,bookshelf,8,72.0
18,scene0064_00,table,1,437.0
18,scene0064_00,table,2,458.0
18,scene0064_00,sofa,3,415.0
18,scene0064_00,sofa,4,417.0
18,scene0064_00,chair,5,137.0
18,scene0064_00,chair,6,141.0
18,scene0064_00,door,7,232.0
19,scene0064_01,bookshelf,0,70.0
19,scene0064_01,bookshelf,1,95.0
19,scene0064_01,table,2,510.0
19,scene0064_01,table,3,502.0
19,scene0064_01,chair,4,130.0
19,scene0064_01,chair,5,136.0
19,scene0064_01,chair,6,152.0
19,scene0064_01,chair,7,153.0
19,scene0064_01,door,8,284.0
20,scene0077_00,window,0,
20,scene0077_00,cabinet,1,152.0
20,scene0077_00,otherfurniture,2,479.0
20,scene0077_00,otherfurniture,5,462.0
20,scene0077_00,door,3,424.0
20,scene0077_00,door,4,
20,scene0077_00,door,6,
20,scene0077_00,door,9,447.0
20,scene0077_00,counter,7,
20,scene0077_00,table,8,
21,scene0077_01,otherfurniture,0,355.0
21,scene0077_01,otherfurniture,2,363.0
21,scene0077_01,door,1,332.0
21,scene0077_01,door,5,316.0
21,scene0077_01,door,6,
21,scene0077_01,counter,3,193.0
21,scene0077_01,table,4,560.0
21,scene0077_01,window,7,658.0
21,scene0077_01,cabinet,8,144.0
22,scene0081_00,sofa,0,355.0
22,scene0081_00,sofa,6,343.0
22,scene0081_00,sofa,7,338.0
22,scene0081_00,otherfurniture,1,226.0
22,scene0081_00,otherfurniture,2,229.0
22,scene0081_00,table,3,369.0
22,scene0081_00,table,4,374.0
22,scene0081_00,table,5,383.0
23,scene0081_01,chair,0,299.0
23,scene0081_01,chair,1,296.0
23,scene0081_01,chair,2,297.0
23,scene0081_01,chair,3,
23,scene0081_01,chair,4,282.0
23,scene0081_01,chair,5,319.0
23,scene0081_01,chair,6,280.0
23,scene0081_01,chair,7,286.0
23,scene0081_01,chair,8,285.0
23,scene0081_01,chair,9,317.0
23,scene0081_01,chair,10,
23,scene0081_01,chair,11,289.0
23,scene0081_01,chair,12,
23,scene0081_01,chair,13,339.0
23,scene0081_01,chair,14,
23,scene0081_01,chair,23,281.0
23,scene0081_01,chair,24,304.0
23,scene0081_01,chair,25,334.0
23,scene0081_01,chair,26,306.0
23,scene0081_01,chair,27,328.0
23,scene0081_01,chair,28,279.0
23,scene0081_01,chair,29,344.0
23,scene0081_01,chair,30,329.0
23,scene0081_01,chair,31,318.0
23,scene0081_01,chair,32,312.0
23,scene0081_01,chair,33,278.0
23,scene0081_01,table,15,1052.0
23,scene0081_01,table,16,1079.0
23,scene0081_01,table,17,
23,scene0081_01,table,18,1068.0
23,scene0081_01,table,19,1042.0
23,scene0081_01,table,20,1101.0
23,scene0081_01,table,21,1086.0
23,scene0081_01,table,22,1091.0
24,scene0081_02,table,0,937.0
24,scene0081_02,table,1,950.0
24,scene0081_02,table,2,975.0
24,scene0081_02,table,3,969.0
24,scene0081_02,table,4,959.0
24,scene0081_02,table,5,963.0
24,scene0081_02,table,32,951.0
24,scene0081_02,chair,6,268.0
24,scene0081_02,chair,7,303.0
24,scene0081_02,chair,8,300.0
24,scene0081_02,chair,9,281.0
24,scene0081_02,chair,10,258.0
24,scene0081_02,chair,11,273.0
24,scene0081_02,chair,12,302.0
24,scene0081_02,chair,13,284.0
24,scene0081_02,chair,14,254.0
24,scene0081_02,chair,15,251.0
24,scene0081_02,chair,16,259.0
24,scene0081_02,chair,17,290.0
24,scene0081_02,chair,18,275.0
24,scene0081_02,chair,19,286.0
24,scene0081_02,chair,20,253.0
24,scene0081_02,chair,21,269.0
24,scene0081_02,chair,22,245.0
24,scene0081_02,chair,23,272.0
24,scene0081_02,chair,24,295.0
24,scene0081_02,chair,25,250.0
24,scene0081_02,chair,26,
24,scene0081_02,chair,27,249.0
24,scene0081_02,chair,28,270.0
24,scene0081_02,chair,29,244.0
24,scene0081_02,chair,30,257.0
24,scene0081_02,chair,31,255.0
24,scene0081_02,chair,33,274.0
25,scene0084_00,otherfurniture,0,364.0
25,scene0084_00,otherfurniture,6,367.0
25,scene0084_00,otherfurniture,7,
25,scene0084_00,otherfurniture,8,369.0
25,scene0084_00,otherfurniture,10,375.0
25,scene0084_00,door,1,357.0
25,scene0084_00,door,4,357.0
25,scene0084_00,showercurtain,2,508.0
25,scene0084_00,toilet,3,643.0
25,scene0084_00,sink,5,554.0
25,scene0084_00,counter,9,212.0
25,scene0084_00,window,11,705.0
26,scene0084_01,counter,0,
26,scene0084_01,showercurtain,1,574.0
26,scene0084_01,showercurtain,10,
26,scene0084_01,toilet,2,755.0
26,scene0084_01,otherfurniture,3,444.0
26,scene0084_01,otherfurniture,5,420.0
26,scene0084_01,otherfurniture,7,423.0
26,scene0084_01,otherfurniture,8,424.0
26,scene0084_01,otherfurniture,11,
26,scene0084_01,door,4,391.0
26,scene0084_01,door,9,391.0
26,scene0084_01,sink,6,585.0
26,scene0084_01,window,12,766.0
27,scene0084_02,toilet,0,659.0
27,scene0084_02,otherfurniture,1,
27,scene0084_02,otherfurniture,5,351.0
27,scene0084_02,otherfurniture,6,
27,scene0084_02,otherfurniture,8,367.0
27,scene0084_02,otherfurniture,10,363.0
27,scene0084_02,counter,2,233.0
27,scene0084_02,showercurtain,3,482.0
27,scene0084_02,window,4,
27,scene0084_02,door,7,314.0
27,scene0084_02,door,11,314.0
27,scene0084_02,sink,9,545.0
28,scene0086_00,toilet,0,850.0
28,scene0086_00,toilet,1,878.0
28,scene0086_00,door,2,426.0
28,scene0086_00,door,3,
28,scene0086_00,door,4,448.0
28,scene0086_00,door,10,
28,scene0086_00,door,11,426.0
28,scene0086_00,door,12,445.0
28,scene0086_00,window,5,919.0
28,scene0086_00,otherfurniture,6,504.0
28,scene0086_00,otherfurniture,7,
28,scene0086_00,sink,8,676.0
28,scene0086_00,sink,9,723.0
29,scene0086_01,door,0,375.0
29,scene0086_01,door,1,350.0
29,scene0086_01,door,3,382.0
29,scene0086_01,door,9,384.0
29,scene0086_01,door,10,375.0
29,scene0086_01,door,11,350.0
29,scene0086_01,otherfurniture,2,422.0
29,scene0086_01,otherfurniture,4,
29,scene0086_01,toilet,5,713.0
29,scene0086_01,toilet,8,703.0
29,scene0086_01,sink,6,564.0
29,scene0086_01,sink,7,585.0
29,scene0086_01,window,12,744.0
30,scene0086_02,door,0,392.0
30,scene0086_02,door,1,401.0
30,scene0086_02,door,2,421.0
30,scene0086_02,door,3,386.0
30,scene0086_02,door,6,421.0
30,scene0086_02,door,10,392.0
30,scene0086_02,toilet,4,775.0
30,scene0086_02,toilet,5,781.0
30,scene0086_02,sink,7,647.0
30,scene0086_02,sink,9,
30,scene0086_02,otherfurniture,8,437.0
30,scene0086_02,window,11,819.0
31,scene0088_00,chair,0,272.0
31,scene0088_00,chair,1,308.0
31,scene0088_00,chair,2,289.0
31,scene0088_00,chair,3,283.0
31,scene0088_00,chair,4,265.0
31,scene0088_00,chair,5,288.0
31,scene0088_00,chair,6,266.0
31,scene0088_00,chair,7,302.0
31,scene0088_00,chair,8,306.0
31,scene0088_00,chair,9,287.0
31,scene0088_00,chair,10,311.0
31,scene0088_00,chair,11,286.0
31,scene0088_00,chair,12,285.0
31,scene0088_00,chair,13,305.0
31,scene0088_00,chair,14,278.0
31,scene0088_00,chair,15,292.0
31,scene0088_00,chair,16,279.0
31,scene0088_00,chair,17,275.0
31,scene0088_00,chair,18,291.0
31,scene0088_00,chair,19,292.0
31,scene0088_00,chair,20,
31,scene0088_00,chair,21,281.0
31,scene0088_00,chair,22,296.0
31,scene0088_00,chair,23,264.0
31,scene0088_00,chair,26,307.0
31,scene0088_00,table,24,
31,scene0088_00,window,25,1126.0
31,scene0088_00,otherfurniture,27,589.0
31,scene0088_00,door,28,557.0
31,scene0088_00,door,29,
32,scene0088_01,chair,0,216.0
32,scene0088_01,chair,1,214.0
32,scene0088_01,chair,4,231.0
32,scene0088_01,chair,5,247.0
32,scene0088_01,chair,7,211.0
32,scene0088_01,chair,8,211.0
32,scene0088_01,chair,9,
32,scene0088_01,chair,10,248.0
32,scene0088_01,chair,11,204.0
32,scene0088_01,chair,12,215.0
32,scene0088_01,chair,16,222.0
32,scene0088_01,chair,17,236.0
32,scene0088_01,chair,18,218.0
32,scene0088_01,chair,19,217.0
32,scene0088_01,chair,20,201.0
32,scene0088_01,chair,21,227.0
32,scene0088_01,chair,22,245.0
32,scene0088_01,chair,23,
32,scene0088_01,table,2,
32,scene0088_01,table,3,
32,scene0088_01,window,6,
32,scene0088_01,window,14,853.0
32,scene0088_01,door,13,435.0
32,scene0088_01,otherfurniture,15,496.0
33,scene0088_02,otherfurniture,0,563.0
33,scene0088_02,cabinet,1,194.0
33,scene0088_02,window,2,
33,scene0088_02,window,3,
33,scene0088_02,window,29,1064.0
33,scene0088_02,chair,4,278.0
33,scene0088_02,chair,5,273.0
33,scene0088_02,chair,6,302.0
33,scene0088_02,chair,7,266.0
33,scene0088_02,chair,8,269.0
33,scene0088_02,chair,9,284.0
33,scene0088_02,chair,10,
33,scene0088_02,chair,11,250.0
33,scene0088_02,chair,12,303.0
33,scene0088_02,chair,13,287.0
33,scene0088_02,chair,14,287.0
33,scene0088_02,chair,15,257.0
33,scene0088_02,chair,16,260.0
33,scene0088_02,chair,17,
33,scene0088_02,chair,18,301.0
33,scene0088_02,chair,19,270.0
33,scene0088_02,chair,20,252.0
33,scene0088_02,chair,21,297.0
33,scene0088_02,chair,22,290.0
33,scene0088_02,chair,23,275.0
33,scene0088_02,chair,24,251.0
33,scene0088_02,chair,25,265.0
33,scene0088_02,chair,26,259.0
33,scene0088_02,chair,27,264.0
33,scene0088_02,table,28,
33,scene0088_02,door,30,538.0
34,scene0088_03,table,0,
34,scene0088_03,chair,1,242.0
34,scene0088_03,chair,2,275.0
34,scene0088_03,chair,3,233.0
34,scene0088_03,chair,4,239.0
34,scene0088_03,chair,5,230.0
34,scene0088_03,chair,6,248.0
34,scene0088_03,chair,7,267.0
34,scene0088_03,chair,8,238.0
34,scene0088_03,chair,9,251.0
34,scene0088_03,chair,10,259.0
34,scene0088_03,chair,11,254.0
34,scene0088_03,chair,12,253.0
34,scene0088_03,chair,13,264.0
34,scene0088_03,chair,14,269.0
34,scene0088_03,chair,15,243.0
34,scene0088_03,chair,16,256.0
34,scene0088_03,chair,17,226.0
34,scene0088_03,chair,18,228.0
34,scene0088_03,chair,19,236.0
34,scene0088_03,chair,22,268.0
34,scene0088_03,chair,23,234.0
34,scene0088_03,chair,24,246.0
34,scene0088_03,door,20,469.0
34,scene0088_03,window,21,
35,scene0095_00,chair,0,312.0
35,scene0095_00,chair,1,311.0
35,scene0095_00,chair,2,280.0
35,scene0095_00,chair,3,274.0
35,scene0095_00,chair,4,277.0
35,scene0095_00,chair,7,271.0
35,scene0095_00,chair,8,304.0
35,scene0095_00,chair,9,270.0
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,252.0
35,scene0095_00,chair,12,306.0
35,scene0095_00,chair,13,260.0
35,scene0095_00,chair,14,286.0
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,275.0
35,scene0095_00,chair,17,
35,scene0095_00,cabinet,5,210.0
35,scene0095_00,table,6,951.0
35,scene0095_00,window,18,1117.0
35,scene0095_00,window,19,1114.0
35,scene0095_00,otherfurniture,20,
35,scene0095_00,door,21,514.0
36,scene0095_01,otherfurniture,0,510.0
36,scene0095_01,chair,1,231.0
36,scene0095_01,chair,2,254.0
36,scene0095_01,chair,3,267.0
36,scene0095_01,chair,4,224.0
36,scene0095_01,chair,5,234.0
36,scene0095_01,chair,6,233.0
36,scene0095_01,chair,7,277.0
36,scene0095_01,chair,8,
36,scene0095_01,chair,9,238.0
36,scene0095_01,chair,10,279.0
36,scene0095_01,chair,11,243.0
36,scene0095_01,chair,12,276.0
36,scene0095_01,chair,13,
36,scene0095_01,chair,14,
36,scene0095_01,chair,15,245.0
36,scene0095_01,chair,16,227.0
36,scene0095_01,chair,20,253.0
36,scene0095_01,table,17,878.0
36,scene0095_01,cabinet,18,202.0
36,scene0095_01,window,19,1001.0
37,scene0100_00,sink,0,432.0
37,scene0100_00,cabinet,1,96.0
37,scene0100_00,toilet,2,540.0
37,scene0100_00,bathtub,3,20.0
37,scene0100_00,otherfurniture,4,
37,scene0100_00,door,5,265.0
37,scene0100_00,door,7,
37,scene0100_00,window,6,
38,scene0100_01,toilet,0,636.0
38,scene0100_01,cabinet,1,152.0
38,scene0100_01,bathtub,2,21.0
38,scene0100_01,door,3,317.0
38,scene0100_01,door,4,
38,scene0100_01,sink,5,522.0
38,scene0100_01,otherfurniture,6,
39,scene0100_02,sink,0,429.0
39,scene0100_02,cabinet,1,113.0
39,scene0100_02,door,2,279.0
39,scene0100_02,counter,3,
39,scene0100_02,toilet,4,543.0
39,scene0100_02,otherfurniture,5,
39,scene0100_02,bathtub,6,30.0
40,scene0131_00,chair,0,212.0
40,scene0131_00,chair,1,226.0
40,scene0131_00,chair,2,232.0
40,scene0131_00,chair,3,224.0
40,scene0131_00,chair,4,246.0
40,scene0131_00,chair,5,233.0
40,scene0131_00,chair,6,257.0
40,scene0131_00,chair,7,215.0
40,scene0131_00,chair,8,214.0
40,scene0131_00,desk,9,
40,scene0131_00,refrigerator,10,634.0
40,scene0131_00,refrigerator,12,602.0
40,scene0131_00,sofa,11,779.0
41,scene0131_01,refrigerator,0,665.0
41,scene0131_01,refrigerator,12,623.0
41,scene0131_01,sofa,1,801.0
41,scene0131_01,desk,2,
41,scene0131_01,chair,3,230.0
41,scene0131_01,chair,4,246.0
41,scene0131_01,chair,5,279.0
41,scene0131_01,chair,6,262.0
41,scene0131_01,chair,7,237.0
41,scene0131_01,chair,8,269.0
41,scene0131_01,chair,9,240.0
41,scene0131_01,chair,10,277.0
41,scene0131_01,chair,11,
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,280.0
42,scene0131_02,chair,2,243.0
42,scene0131_02,chair,3,246.0
42,scene0131_02,chair,4,249.0
42,scene0131_02,chair,5,273.0
42,scene0131_02,chair,6,269.0
42,scene0131_02,chair,7,252.0
42,scene0131_02,chair,8,263.0
42,scene0131_02,chair,9,275.0
42,scene0131_02,cabinet,10,
42,scene0131_02,refrigerator,11,677.0
42,scene0131_02,refrigerator,13,692.0
42,scene0131_02,sofa,12,861.0
43,scene0139_00,otherfurniture,0,340.0
43,scene0139_00,otherfurniture,1,332.0
43,scene0139_00,otherfurniture,2,
43,scene0139_00,otherfurniture,4,
43,scene0139_00,otherfurniture,9,353.0
43,scene0139_00,cabinet,3,
43,scene0139_00,door,5,321.0
43,scene0139_00,door,6,321.0
43,scene0139_00,sink,7,495.0
43,scene0139_00,table,8,575.0
44,scene0144_00,bed,0,83.0
44,scene0144_00,table,1,835.0
44,scene0144_00,curtain,2,
44,scene0144_00,curtain,8,
44,scene0144_00,chair,3,232.0
44,scene0144_00,chair,4,221.0
44,scene0144_00,chair,10,216.0
44,scene0144_00,window,5,906.0
44,scene0144_00,door,6,442.0
44,scene0144_00,door,7,437.0
44,scene0144_00,door,9,
45,scene0144_01,desk,0,348.0
45,scene0144_01,bed,1,71.0
45,scene0144_01,chair,2,244.0
