img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
3,scene0019_00,chair,12,186.0
3,scene0019_00,chair,13,192.0
3,scene0019_00,sofa,2,633.0
3,scene0019_00,otherfurniture,3,424.0
3,scene0019_00,door,4,354.0
3,scene0019_00,door,10,395.0
4,scene0019_01,chair,0,180.0
4,scene0019_01,chair,1,189.0
4,scene0019_01,chair,2,
4,scene0019_01,chair,3,219.0
4,scene0019_01,chair,4,
4,scene0019_01,chair,5,
4,scene0019_01,chair,6,
4,scene0019_01,chair,7,
4,scene0019_01,chair,12,187.0
4,scene0019_01,chair,13,222.0
4,scene0019_01,sofa,8,668.0
4,scene0019_01,door,9,379.0
4,scene0019_01,door,10,368.0
4,scene0019_01,otherfurniture,11,419.0
5,scene0025_00,sofa,0,683.0
5,scene0025_00,sofa,1,679.0
5,scene0025_00,door,2,410.0
5,scene0025_00,desk,3,381.0
5,scene0025_00,desk,4,370.0
5,scene0025_00,chair,5,210.0
5,scene0025_00,chair,6,197.0
5,scene0025_00,cabinet,7,156.0
5,scene0025_00,cabinet,8,
5,scene0025_00,cabinet,9,161.0
5,scene0025_00,cabinet,15,152.0
5,scene0025_00,otherfurniture,10,452.0
5,scene0025_00,otherfurniture,11,479.0
5,scene0025_00,otherfurniture,12,
5,scene0025_00,window,13,
5,scene0025_00,window,14,817.0
6,scene0025_01,sofa,0,681.0
6,scene0025_01,sofa,1,677.0
6,scene0025_01,cabinet,2,169.0
6,scene0025_01,cabinet,4,146.0
6,scene0025_01,cabinet,13,163.0
6,scene0025_01,cabinet,14,154.0
6,scene0025_01,table,3,747.0
6,scene0025_01,chair,5,200.0
6,scene0025_01,chair,6,227.0
6,scene0025_01,door,7,414.0
6,scene0025_01,door,11,414.0
6,scene0025_01,desk,8,368.0
6,scene0025_01,window,9,817.0
6,scene0025_01,window,10,853.0
6,scene0025_01,window,12,
7,scene0025_02,sofa,0,730.0
7,scene0025_02,sofa,7,691.0
7,scene0025_02,door,1,405.0
7,scene0025_02,desk,2,377.0
7,scene0025_02,desk,3,376.0
7,scene0025_02,cabinet,4,155.0
7,scene0025_02,cabinet,6,177.0
7,scene0025_02,cabinet,8,153.0
7,scene0025_02,cabinet,9,
7,scene0025_02,chair,5,214.0
7,scene0025_02,chair,12,207.0
7,scene0025_02,window,10,
7,scene0025_02,window,11,879.0
8,scene0030_00,chair,0,
8,scene0030_00,chair,1,332.0
8,scene0030_00,chair,2,
8,scene0030_00,chair,3,331.0
8,scene0030_00,chair,4,319.0
8,scene0030_00,chair,5,352.0
8,scene0030_00,chair,6,306.0
8,scene0030_00,chair,7,358.0
8,scene0030_00,chair,8,314.0
8,scene0030_00,chair,9,310.0
8,scene0030_00,chair,10,292.0
8,scene0030_00,chair,11,303.0
8,scene0030_00,chair,12,315.0
8,scene0030_00,chair,13,328.0
8,scene0030_00,chair,14,
8,scene0030_00,chair,15,336.0
8,scene0030_00,chair,27,322.0
8,scene0030_00,bookshelf,16,169.0
8,scene0030_00,bookshelf,17,156.0
8,scene0030_00,bookshelf,18,
8,scene0030_00,bookshelf,19,164.0
8,scene0030_00,bookshelf,31,
8,scene0030_00,window,20,1232.0
8,scene0030_00,window,21,
8,scene0030_00,window,30,
8,scene0030_00,table,22,1121.0
8,scene0030_00,table,23,
8,scene0030_00,table,24,1116.0
8,scene0030_00,table,25,1129.0
8,scene0030_00,table,26,1137.0
8,scene0030_00,door,28,592.0
8,scene0030_00,door,32,592.0
8,scene0030_00,otherfurniture,29,
9,scene0030_01,bookshelf,0,
9,scene0030_01,bookshelf,1,157.0
9,scene0030_01,bookshelf,2,134.0
9,scene0030_01,bookshelf,18,
9,scene0030_01,bookshelf,19,
9,scene0030_01,chair,3,250.0
9,scene0030_01,chair,4,
9,scene0030_01,chair,5,249.0
9,scene0030_01,chair,6,254.0
9,scene0030_01,chair,7,256.0
9,scene0030_01,chair,13,229.0
9,scene0030_01,chair,14,224.0
9,scene0030_01,chair,15,
9,scene0030_01,chair,23,260.0
9,scene0030_01,chair,24,235.0
9,scene0030_01,chair,25,272.0
9,scene0030_01,chair,26,225.0
9,scene0030_01,chair,27,
9,scene0030_01,chair,28,233.0
9,scene0030_01,chair,30,
9,scene0030_01,chair,31,242.0
9,scene0030_01,door,8,447.0
9,scene0030_01,door,17,
9,scene0030_01,table,9,867.0
9,scene0030_01,table,10,
9,scene0030_01,table,11,
9,scene0030_01,table,12,871.0
9,scene0030_01,table,29,
9,scene0030_01,otherfurniture,16,511.0
9,scene0030_01,window,20,
9,scene0030_01,window,21,
9,scene0030_01,window,22,943.0
10,scene0030_02,table,0,958.0
10,scene0030_02,table,1,
10,scene0030_02,table,13,
10,scene0030_02,table,14,914.0
10,scene0030_02,table,33,953.0
10,scene0030_02,table,34,940.0
10,scene0030_02,otherfurniture,2,569.0
10,scene0030_02,bookshelf,3,136.0
10,scene0030_02,bookshelf,6,124.0
10,scene0030_02,bookshelf,7,
10,scene0030_02,bookshelf,8,143.0
10,scene0030_02,bookshelf,12,
10,scene0030_02,bookshelf,32,
10,scene0030_02,door,4,490.0
10,scene0030_02,door,5,490.0
10,scene0030_02,window,9,
10,scene0030_02,window,10,
10,scene0030_02,window,11,1028.0
10,scene0030_02,chair,15,
10,scene0030_02,chair,16,251.0
10,scene0030_02,chair,17,289.0
10,scene0030_02,chair,18,276.0
10,scene0030_02,chair,19,258.0
10,scene0030_02,chair,20,266.0
10,scene0030_02,chair,21,245.0
10,scene0030_02,chair,22,284.0
10,scene0030_02,chair,23,267.0
10,scene0030_02,chair,24,
10,scene0030_02,chair,25,246.0
10,scene0030_02,chair,26,265.0
10,scene0030_02,chair,27,268.0
10,scene0030_02,chair,28,
10,scene0030_02,chair,29,297.0
10,scene0030_02,chair,30,291.0
10,scene0030_02,chair,31,296.0
11,scene0046_00,picture,0,
11,scene0046_00,chair,1,248.0
11,scene0046_00,bathtub,2,4.0
11,scene0046_00,bed,3,77.0
11,scene0046_00,otherfurniture,4,509.0
11,scene0046_00,otherfurniture,6,
11,scene0046_00,desk,5,374.0
11,scene0046_00,table,7,808.0
11,scene0046_00,door,8,458.0
11,scene0046_00,door,9,
11,scene0046_00,door,10,447.0
11,scene0046_00,toilet,11,856.0
11,scene0046_00,sink,12,708.0
11,scene0046_00,showercurtain,13,686.0
11,scene0046_00,curtain,14,332.0
12,scene0046_01,curtain,0,294.0
12,scene0046_01,showercurtain,1,599.0
12,scene0046_01,table,2,783.0
12,scene0046_01,toilet,3,790.0
12,scene0046_01,otherfurniture,4,450.0
12,scene0046_01,otherfurniture,10,458.0
12,scene0046_01,otherfurniture,13,
12,scene0046_01,bed,5,80.0
12,scene0046_01,chair,6,231.0
12,scene0046_01,bathtub,7,21.0
12,scene0046_01,sink,8,650.0
12,scene0046_01,door,9,411.0
12,scene0046_01,door,11,431.0
12,scene0046_01,door,12,396.0
13,scene0046_02,otherfurniture,0,
13,scene0046_02,otherfurniture,9,525.0
13,scene0046_02,desk,1,426.0
13,scene0046_02,curtain,2,376.0
13,scene0046_02,curtain,3,360.0
13,scene0046_02,sink,4,
13,scene0046_02,cabinet,5,181.0
13,scene0046_02,bed,6,54.0
13,scene0046_02,bathtub,7,12.0
13,scene0046_02,chair,8,258.0
13,scene0046_02,toilet,10,874.0
13,scene0046_02,door,11,441.0
13,scene0046_02,door,12,454.0
13,scene0046_02,door,13,482.0
14,scene0050_00,otherfurniture,0,
14,scene0050_00,otherfurniture,1,515.0
14,scene0050_00,otherfurniture,8,468.0
14,scene0050_00,otherfurniture,9,514.0
14,scene0050_00,otherfurniture,11,472.0
14,scene0050_00,chair,2,214.0
14,scene0050_00,chair,3,219.0
14,scene0050_00,desk,4,373.0
14,scene0050_00,door,5,447.0
14,scene0050_00,door,6,
14,scene0050_00,door,7,442.0
14,scene0050_00,door,12,453.0
14,scene0050_00,door,13,442.0
14,scene0050_00,door,14,465.0
14,scene0050_00,sofa,10,766.0
15,scene0050_01,sofa,0,845.0
15,scene0050_01,otherfurniture,1,576.0
15,scene0050_01,otherfurniture,7,548.0
15,scene0050_01,otherfurniture,8,566.0
15,scene0050_01,door,2,479.0
15,scene0050_01,door,4,521.0
15,scene0050_01,door,5,488.0
15,scene0050_01,door,10,467.0
15,scene0050_01,door,11,467.0
15,scene0050_01,door,12,488.0
15,scene0050_01,chair,3,245.0
15,scene0050_01,chair,9,241.0
15,scene0050_01,desk,6,411.0
16,scene0050_02,chair,0,248.0
16,scene0050_02,chair,1,277.0
16,scene0050_02,desk,2,471.0
16,scene0050_02,otherfurniture,3,576.0
16,scene0050_02,otherfurniture,10,564.0
16,scene0050_02,otherfurniture,12,552.0
16,scene0050_02,otherfurniture,13,
16,scene0050_02,sofa,4,892.0
16,scene0050_02,refrigerator,5,
16,scene0050_02,door,6,
16,scene0050_02,door,7,490.0
16,scene0050_02,door,8,482.0
16,scene0050_02,door,11,
16,scene0050_02,door,14,482.0
16,scene0050_02,door,15,490.0
16,scene0050_02,table,9,947.0
17,scene0063_00,chair,0,193.0
17,scene0063_00,chair,1,176.0
17,scene0063_00,chair,2,191.0
17,scene0063_00,chair,3,182.0
17,scene0063_00,cabinet,4,155.0
17,scene0063_00,cabinet,5,168.0
17,scene0063_00,cabinet,9,
17,scene0063_00,door,6,362.0
17,scene0063_00,table,7,686.0
17,scene0063_00,refrigerator,8,508.0
17,scene0063_00,counter,10,
18,scene0064_00,bookshelf,0,62.0
18,scene0064_00,bookshelf,8,66.0
18,scene0064_00,table,1,448.0
18,scene0064_00,table,2,458.0
18,scene0064_00,sofa,3,422.0
18,scene0064_00,sofa,4,432.0
18,scene0064_00,chair,5,116.0
18,scene0064_00,chair,6,141.0
18,scene0064_00,door,7,233.0
19,scene0064_01,bookshelf,0,102.0
19,scene0064_01,bookshelf,1,106.0
19,scene0064_01,table,2,545.0
19,scene0064_01,table,3,563.0
19,scene0064_01,chair,4,166.0
19,scene0064_01,chair,5,148.0
19,scene0064_01,chair,6,168.0
19,scene0064_01,chair,7,157.0
19,scene0064_01,door,8,289.0
20,scene0077_00,window,0,
20,scene0077_00,cabinet,1,174.0
20,scene0077_00,otherfurniture,2,420.0
20,scene0077_00,otherfurniture,5,402.0
20,scene0077_00,door,3,354.0
20,scene0077_00,door,4,359.0
20,scene0077_00,door,6,
20,scene0077_00,door,9,393.0
20,scene0077_00,counter,7,249.0
20,scene0077_00,table,8,
21,scene0077_01,otherfurniture,0,354.0
21,scene0077_01,otherfurniture,2,381.0
21,scene0077_01,door,1,333.0
21,scene0077_01,door,5,339.0
21,scene0077_01,door,6,312.0
21,scene0077_01,counter,3,233.0
21,scene0077_01,table,4,603.0
21,scene0077_01,window,7,
21,scene0077_01,cabinet,8,
22,scene0081_00,sofa,0,354.0
22,scene0081_00,sofa,6,338.0
22,scene0081_00,sofa,7,343.0
22,scene0081_00,otherfurniture,1,237.0
22,scene0081_00,otherfurniture,2,221.0
22,scene0081_00,table,3,376.0
22,scene0081_00,table,4,368.0
22,scene0081_00,table,5,373.0
23,scene0081_01,chair,0,278.0
23,scene0081_01,chair,1,286.0
23,scene0081_01,chair,2,316.0
23,scene0081_01,chair,3,344.0
23,scene0081_01,chair,4,325.0
23,scene0081_01,chair,5,280.0
23,scene0081_01,chair,6,291.0
23,scene0081_01,chair,7,306.0
23,scene0081_01,chair,8,311.0
23,scene0081_01,chair,9,333.0
23,scene0081_01,chair,10,327.0
23,scene0081_01,chair,11,312.0
23,scene0081_01,chair,12,
23,scene0081_01,chair,13,319.0
23,scene0081_01,chair,14,329.0
23,scene0081_01,chair,23,315.0
23,scene0081_01,chair,24,326.0
23,scene0081_01,chair,25,323.0
23,scene0081_01,chair,26,281.0
23,scene0081_01,chair,27,297.0
23,scene0081_01,chair,28,296.0
23,scene0081_01,chair,29,341.0
23,scene0081_01,chair,30,282.0
23,scene0081_01,chair,31,299.0
23,scene0081_01,chair,32,303.0
23,scene0081_01,chair,33,284.0
23,scene0081_01,table,15,1090.0
23,scene0081_01,table,16,1089.0
23,scene0081_01,table,17,
23,scene0081_01,table,18,
23,scene0081_01,table,19,1079.0
23,scene0081_01,table,20,1097.0
23,scene0081_01,table,21,1054.0
23,scene0081_01,table,22,1069.0
24,scene0081_02,table,0,926.0
24,scene0081_02,table,1,919.0
24,scene0081_02,table,2,915.0
24,scene0081_02,table,3,902.0
24,scene0081_02,table,4,923.0
24,scene0081_02,table,5,940.0
24,scene0081_02,table,32,908.0
24,scene0081_02,chair,6,245.0
24,scene0081_02,chair,7,239.0
24,scene0081_02,chair,8,284.0
24,scene0081_02,chair,9,280.0
24,scene0081_02,chair,10,271.0
24,scene0081_02,chair,11,289.0
24,scene0081_02,chair,12,262.0
24,scene0081_02,chair,13,240.0
24,scene0081_02,chair,14,288.0
24,scene0081_02,chair,15,264.0
24,scene0081_02,chair,16,241.0
24,scene0081_02,chair,17,282.0
24,scene0081_02,chair,18,278.0
24,scene0081_02,chair,19,260.0
24,scene0081_02,chair,20,250.0
24,scene0081_02,chair,21,261.0
24,scene0081_02,chair,22,268.0
24,scene0081_02,chair,23,269.0
24,scene0081_02,chair,24,257.0
24,scene0081_02,chair,25,242.0
24,scene0081_02,chair,26,243.0
24,scene0081_02,chair,27,244.0
24,scene0081_02,chair,28,254.0
24,scene0081_02,chair,29,236.0
24,scene0081_02,chair,30,249.0
24,scene0081_02,chair,31,246.0
24,scene0081_02,chair,33,237.0
25,scene0084_00,otherfurniture,0,429.0
25,scene0084_00,otherfurniture,6,412.0
25,scene0084_00,otherfurniture,7,410.0
25,scene0084_00,otherfurniture,8,440.0
25,scene0084_00,otherfurniture,10,427.0
25,scene0084_00,door,1,390.0
25,scene0084_00,door,4,390.0
25,scene0084_00,showercurtain,2,563.0
25,scene0084_00,toilet,3,756.0
25,scene0084_00,sink,5,600.0
25,scene0084_00,counter,9,263.0
25,scene0084_00,window,11,766.0
26,scene0084_01,counter,0,
26,scene0084_01,showercurtain,1,524.0
26,scene0084_01,showercurtain,10,
26,scene0084_01,toilet,2,669.0
26,scene0084_01,otherfurniture,3,405.0
26,scene0084_01,otherfurniture,5,387.0
26,scene0084_01,otherfurniture,7,380.0
26,scene0084_01,otherfurniture,8,398.0
26,scene0084_01,otherfurniture,11,376.0
26,scene0084_01,door,4,343.0
26,scene0084_01,door,9,343.0
26,scene0084_01,sink,6,560.0
26,scene0084_01,window,12,736.0
27,scene0084_02,toilet,0,598.0
27,scene0084_02,otherfurniture,1,330.0
27,scene0084_02,otherfurniture,5,359.0
27,scene0084_02,otherfurniture,6,
27,scene0084_02,otherfurniture,8,353.0
27,scene0084_02,otherfurniture,10,358.0
27,scene0084_02,counter,2,
27,scene0084_02,showercurtain,3,444.0
27,scene0084_02,window,4,
27,scene0084_02,door,7,
27,scene0084_02,door,11,
27,scene0084_02,sink,9,492.0
28,scene0086_00,toilet,0,869.0
28,scene0086_00,toilet,1,896.0
28,scene0086_00,door,2,433.0
28,scene0086_00,door,3,451.0
28,scene0086_00,door,4,438.0
28,scene0086_00,door,10,
28,scene0086_00,door,11,433.0
28,scene0086_00,door,12,464.0
28,scene0086_00,window,5,902.0
28,scene0086_00,otherfurniture,6,506.0
28,scene0086_00,otherfurniture,7,
28,scene0086_00,sink,8,689.0
28,scene0086_00,sink,9,721.0
29,scene0086_01,door,0,432.0
29,scene0086_01,door,1,433.0
29,scene0086_01,door,3,473.0
29,scene0086_01,door,9,458.0
29,scene0086_01,door,10,432.0
29,scene0086_01,door,11,433.0
29,scene0086_01,otherfurniture,2,525.0
29,scene0086_01,otherfurniture,4,
29,scene0086_01,toilet,5,874.0
29,scene0086_01,toilet,8,858.0
29,scene0086_01,sink,6,730.0
29,scene0086_01,sink,7,736.0
29,scene0086_01,window,12,908.0
30,scene0086_02,door,0,430.0
30,scene0086_02,door,1,389.0
30,scene0086_02,door,2,425.0
30,scene0086_02,door,3,412.0
30,scene0086_02,door,6,425.0
30,scene0086_02,door,10,430.0
30,scene0086_02,toilet,4,808.0
30,scene0086_02,toilet,5,792.0
30,scene0086_02,sink,7,649.0
30,scene0086_02,sink,9,
30,scene0086_02,otherfurniture,8,441.0
30,scene0086_02,window,11,820.0
31,scene0088_00,chair,0,329.0
31,scene0088_00,chair,1,328.0
31,scene0088_00,chair,2,291.0
31,scene0088_00,chair,3,273.0
31,scene0088_00,chair,4,274.0
31,scene0088_00,chair,5,279.0
31,scene0088_00,chair,6,300.0
31,scene0088_00,chair,7,323.0
31,scene0088_00,chair,8,269.0
31,scene0088_00,chair,9,285.0
31,scene0088_00,chair,10,277.0
31,scene0088_00,chair,11,276.0
31,scene0088_00,chair,12,298.0
31,scene0088_00,chair,13,267.0
31,scene0088_00,chair,14,304.0
31,scene0088_00,chair,15,308.0
31,scene0088_00,chair,16,299.0
31,scene0088_00,chair,17,
31,scene0088_00,chair,18,311.0
31,scene0088_00,chair,19,325.0
31,scene0088_00,chair,20,
31,scene0088_00,chair,21,287.0
31,scene0088_00,chair,22,319.0
31,scene0088_00,chair,23,
31,scene0088_00,chair,26,281.0
31,scene0088_00,table,24,
31,scene0088_00,window,25,1124.0
31,scene0088_00,otherfurniture,27,605.0
31,scene0088_00,door,28,547.0
31,scene0088_00,door,29,
32,scene0088_01,chair,0,248.0
32,scene0088_01,chair,1,271.0
32,scene0088_01,chair,4,282.0
32,scene0088_01,chair,5,262.0
32,scene0088_01,chair,7,246.0
32,scene0088_01,chair,8,272.0
32,scene0088_01,chair,9,241.0
32,scene0088_01,chair,10,285.0
32,scene0088_01,chair,11,240.0
32,scene0088_01,chair,12,244.0
32,scene0088_01,chair,16,268.0
32,scene0088_01,chair,17,251.0
32,scene0088_01,chair,18,254.0
32,scene0088_01,chair,19,249.0
32,scene0088_01,chair,20,237.0
32,scene0088_01,chair,21,243.0
32,scene0088_01,chair,22,263.0
32,scene0088_01,chair,23,
32,scene0088_01,table,2,
32,scene0088_01,table,3,
32,scene0088_01,window,6,
32,scene0088_01,window,14,1006.0
32,scene0088_01,door,13,526.0
32,scene0088_01,otherfurniture,15,540.0
33,scene0088_02,otherfurniture,0,684.0
33,scene0088_02,cabinet,1,
33,scene0088_02,window,2,1327.0
33,scene0088_02,window,3,
33,scene0088_02,window,29,1320.0
33,scene0088_02,chair,4,354.0
33,scene0088_02,chair,5,307.0
33,scene0088_02,chair,6,332.0
33,scene0088_02,chair,7,312.0
33,scene0088_02,chair,8,344.0
33,scene0088_02,chair,9,306.0
33,scene0088_02,chair,10,354.0
33,scene0088_02,chair,11,310.0
33,scene0088_02,chair,12,335.0
33,scene0088_02,chair,13,301.0
33,scene0088_02,chair,14,
33,scene0088_02,chair,15,315.0
33,scene0088_02,chair,16,311.0
33,scene0088_02,chair,17,372.0
33,scene0088_02,chair,18,351.0
33,scene0088_02,chair,19,316.0
33,scene0088_02,chair,20,353.0
33,scene0088_02,chair,21,304.0
33,scene0088_02,chair,22,374.0
33,scene0088_02,chair,23,321.0
33,scene0088_02,chair,24,308.0
33,scene0088_02,chair,25,329.0
33,scene0088_02,chair,26,340.0
33,scene0088_02,chair,27,357.0
33,scene0088_02,table,28,
33,scene0088_02,door,30,633.0
34,scene0088_03,table,0,
34,scene0088_03,chair,1,255.0
34,scene0088_03,chair,2,249.0
34,scene0088_03,chair,3,248.0
34,scene0088_03,chair,4,284.0
34,scene0088_03,chair,5,251.0
34,scene0088_03,chair,6,256.0
34,scene0088_03,chair,7,247.0
34,scene0088_03,chair,8,264.0
34,scene0088_03,chair,9,261.0
34,scene0088_03,chair,10,238.0
34,scene0088_03,chair,11,279.0
34,scene0088_03,chair,12,289.0
34,scene0088_03,chair,13,283.0
34,scene0088_03,chair,14,269.0
34,scene0088_03,chair,15,282.0
34,scene0088_03,chair,16,
34,scene0088_03,chair,17,246.0
34,scene0088_03,chair,18,240.0
34,scene0088_03,chair,19,250.0
34,scene0088_03,chair,22,239.0
34,scene0088_03,chair,23,
34,scene0088_03,chair,24,291.0
34,scene0088_03,door,20,507.0
34,scene0088_03,window,21,
35,scene0095_00,chair,0,300.0
35,scene0095_00,chair,1,280.0
35,scene0095_00,chair,2,276.0
35,scene0095_00,chair,3,277.0
35,scene0095_00,chair,4,321.0
35,scene0095_00,chair,7,323.0
35,scene0095_00,chair,8,315.0
35,scene0095_00,chair,9,293.0
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,268.0
35,scene0095_00,chair,12,296.0
35,scene0095_00,chair,13,278.0
35,scene0095_00,chair,14,
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,279.0
35,scene0095_00,chair,17,297.0
35,scene0095_00,cabinet,5,214.0
35,scene0095_00,table,6,1009.0
35,scene0095_00,window,18,
35,scene0095_00,window,19,
35,scene0095_00,otherfurniture,20,
35,scene0095_00,door,21,
36,scene0095_01,otherfurniture,0,635.0
36,scene0095_01,chair,1,284.0
36,scene0095_01,chair,2,320.0
36,scene0095_01,chair,3,303.0
36,scene0095_01,chair,4,310.0
36,scene0095_01,chair,5,322.0
36,scene0095_01,chair,6,327.0
36,scene0095_01,chair,7,313.0
36,scene0095_01,chair,8,292.0
36,scene0095_01,chair,9,273.0
36,scene0095_01,chair,10,274.0
36,scene0095_01,chair,11,325.0
36,scene0095_01,chair,12,302.0
36,scene0095_01,chair,13,314.0
36,scene0095_01,chair,14,268.0
36,scene0095_01,chair,15,
36,scene0095_01,chair,16,270.0
36,scene0095_01,chair,20,310.0
36,scene0095_01,table,17,1052.0
36,scene0095_01,cabinet,18,214.0
36,scene0095_01,window,19,1147.0
37,scene0100_00,sink,0,
37,scene0100_00,cabinet,1,139.0
37,scene0100_00,toilet,2,573.0
37,scene0100_00,bathtub,3,12.0
37,scene0100_00,otherfurniture,4,
37,scene0100_00,door,5,280.0
37,scene0100_00,door,7,304.0
37,scene0100_00,window,6,
38,scene0100_01,toilet,0,626.0
38,scene0100_01,cabinet,1,135.0
38,scene0100_01,bathtub,2,19.0
38,scene0100_01,door,3,327.0
38,scene0100_01,door,4,321.0
38,scene0100_01,sink,5,511.0
38,scene0100_01,otherfurniture,6,
39,scene0100_02,sink,0,408.0
39,scene0100_02,cabinet,1,122.0
39,scene0100_02,door,2,270.0
39,scene0100_02,counter,3,
39,scene0100_02,toilet,4,503.0
39,scene0100_02,otherfurniture,5,283.0
39,scene0100_02,bathtub,6,9.0
40,scene0131_00,chair,0,208.0
40,scene0131_00,chair,1,255.0
40,scene0131_00,chair,2,252.0
40,scene0131_00,chair,3,242.0
40,scene0131_00,chair,4,212.0
40,scene0131_00,chair,5,239.0
40,scene0131_00,chair,6,237.0
40,scene0131_00,chair,7,227.0
40,scene0131_00,chair,8,240.0
40,scene0131_00,desk,9,
40,scene0131_00,refrigerator,10,584.0
40,scene0131_00,refrigerator,12,613.0
40,scene0131_00,sofa,11,738.0
41,scene0131_01,refrigerator,0,567.0
41,scene0131_01,refrigerator,12,566.0
41,scene0131_01,sofa,1,763.0
41,scene0131_01,desk,2,
41,scene0131_01,chair,3,230.0
41,scene0131_01,chair,4,218.0
41,scene0131_01,chair,5,249.0
41,scene0131_01,chair,6,219.0
41,scene0131_01,chair,7,238.0
41,scene0131_01,chair,8,227.0
41,scene0131_01,chair,9,236.0
41,scene0131_01,chair,10,233.0
41,scene0131_01,chair,11,
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,225.0
42,scene0131_02,chair,2,223.0
42,scene0131_02,chair,3,265.0
42,scene0131_02,chair,4,228.0
42,scene0131_02,chair,5,264.0
42,scene0131_02,chair,6,255.0
42,scene0131_02,chair,7,226.0
42,scene0131_02,chair,8,
42,scene0131_02,chair,9,244.0
42,scene0131_02,cabinet,10,
42,scene0131_02,refrigerator,11,625.0
42,scene0131_02,refrigerator,13,
42,scene0131_02,sofa,12,782.0
43,scene0139_00,otherfurniture,0,
43,scene0139_00,otherfurniture,1,339.0
43,scene0139_00,otherfurniture,2,
43,scene0139_00,otherfurniture,4,
43,scene0139_00,otherfurniture,9,358.0
43,scene0139_00,cabinet,3,
43,scene0139_00,door,5,306.0
43,scene0139_00,door,6,306.0
43,scene0139_00,sink,7,498.0
43,scene0139_00,table,8,572.0
44,scene0144_00,bed,0,72.0
44,scene0144_00,table,1,723.0
44,scene0144_00,curtain,2,
44,scene0144_00,curtain,8,
44,scene0144_00,chair,3,201.0
44,scene0144_00,chair,4,197.0
44,scene0144_00,chair,10,192.0
44,scene0144_00,window,5,816.0
44,scene0144_00,door,6,418.0
44,scene0144_00,door,7,
44,scene0144_00,door,9,
45,scene0144_01,desk,0,407.0
45,scene0144_01,bed,1,69.0
45,scene0144_01,chair,2,237.0
45,scene0144_01,chair,3,236.0
45,scene0144_01,chair,4,219.0
