img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
6,scene0025_01,sofa,1,629.0,4
6,scene0025_01,cabinet,2,135.0,4
6,scene0025_01,cabinet,4,130.0,4
6,scene0025_01,cabinet,13,132.0,4
6,scene0025_01,cabinet,14,,4
6,scene0025_01,table,3,631.0,3
6,scene0025_01,chair,5,181.0,3
6,scene0025_01,chair,6,,3
6,scene0025_01,door,7,,4
6,scene0025_01,door,11,,4
6,scene0025_01,desk,8,334.0,3
6,scene0025_01,window,9,,4
6,scene0025_01,window,10,,4
6,scene0025_01,window,12,,4
7,scene0025_02,sofa,0,684.0,4
7,scene0025_02,sofa,7,650.0,4
7,scene0025_02,door,1,,4
7,scene0025_02,desk,2,357.0,3
7,scene0025_02,desk,3,358.0,3
7,scene0025_02,cabinet,4,163.0,4
7,scene0025_02,cabinet,6,,4
7,scene0025_02,cabinet,8,183.0,4
7,scene0025_02,cabinet,9,147.0,4
7,scene0025_02,chair,5,214.0,3
7,scene0025_02,chair,12,198.0,3
7,scene0025_02,window,10,,4
7,scene0025_02,window,11,,4
8,scene0030_00,chair,0,231.0,3
8,scene0030_00,chair,1,237.0,3
8,scene0030_00,chair,2,228.0,3
8,scene0030_00,chair,3,,4
8,scene0030_00,chair,4,204.0,3
8,scene0030_00,chair,5,,3
8,scene0030_00,chair,6,,4
8,scene0030_00,chair,7,197.0,3
8,scene0030_00,chair,8,,3
8,scene0030_00,chair,9,207.0,3
8,scene0030_00,chair,10,196.0,2
8,scene0030_00,chair,11,212.0,4
8,scene0030_00,chair,12,195.0,3
8,scene0030_00,chair,13,,3
8,scene0030_00,chair,14,225.0,3
8,scene0030_00,chair,15,,3
8,scene0030_00,chair,27,220.0,4
8,scene0030_00,bookshelf,16,,4
8,scene0030_00,bookshelf,17,102.0,4
8,scene0030_00,bookshelf,18,125.0,4
8,scene0030_00,bookshelf,19,,4
8,scene0030_00,bookshelf,31,,4
8,scene0030_00,window,20,,4
8,scene0030_00,window,21,,4
8,scene0030_00,window,30,,4
8,scene0030_00,table,22,,3
8,scene0030_00,table,23,,2
8,scene0030_00,table,24,752.0,4
8,scene0030_00,table,25,,4
8,scene0030_00,table,26,,2
8,scene0030_00,door,28,,4
8,scene0030_00,door,32,,4
8,scene0030_00,otherfurniture,29,,4
9,scene0030_01,bookshelf,0,,4
9,scene0030_01,bookshelf,1,,4
9,scene0030_01,bookshelf,2,,4
9,scene0030_01,bookshelf,18,,4
9,scene0030_01,bookshelf,19,,4
9,scene0030_01,chair,3,244.0,3
9,scene0030_01,chair,4,,3
9,scene0030_01,chair,5,203.0,3
9,scene0030_01,chair,6,,4
9,scene0030_01,chair,7,208.0,3
9,scene0030_01,chair,13,207.0,4
9,scene0030_01,chair,14,,4
9,scene0030_01,chair,15,,4
9,scene0030_01,chair,23,211.0,3
9,scene0030_01,chair,24,,4
9,scene0030_01,chair,25,236.0,3
9,scene0030_01,chair,26,229.0,3
9,scene0030_01,chair,27,,3
9,scene0030_01,chair,28,218.0,3
9,scene0030_01,chair,30,,3
9,scene0030_01,chair,31,,3
9,scene0030_01,door,8,,4
9,scene0030_01,door,17,,4
9,scene0030_01,table,9,,4
9,scene0030_01,table,10,776.0,3
9,scene0030_01,table,11,,2
9,scene0030_01,table,12,,4
9,scene0030_01,table,29,,2
9,scene0030_01,otherfurniture,16,,4
9,scene0030_01,window,20,,4
9,scene0030_01,window,21,,4
9,scene0030_01,window,22,,4
10,scene0030_02,table,0,,3
10,scene0030_02,table,1,,2
10,scene0030_02,table,13,,4
10,scene0030_02,table,14,752.0,4
10,scene0030_02,table,33,743.0,3
10,scene0030_02,table,34,,4
10,scene0030_02,otherfurniture,2,,4
10,scene0030_02,bookshelf,3,,4
10,scene0030_02,bookshelf,6,,4
10,scene0030_02,bookshelf,7,,4
10,scene0030_02,bookshelf,8,,4
10,scene0030_02,bookshelf,12,,4
10,scene0030_02,bookshelf,32,,4
10,scene0030_02,door,4,,4
10,scene0030_02,door,5,393.0,4
10,scene0030_02,window,9,,4
10,scene0030_02,window,10,,4
10,scene0030_02,window,11,,4
10,scene0030_02,chair,15,236.0,3
10,scene0030_02,chair,16,214.0,3
10,scene0030_02,chair,17,,3
10,scene0030_02,chair,18,238.0,3
10,scene0030_02,chair,19,,2
10,scene0030_02,chair,20,,3
10,scene0030_02,chair,21,197.0,3
10,scene0030_02,chair,22,,3
10,scene0030_02,chair,23,,3
10,scene0030_02,chair,24,,3
10,scene0030_02,chair,25,,4
10,scene0030_02,chair,26,205.0,3
10,scene0030_02,chair,27,,3
10,scene0030_02,chair,28,,3
10,scene0030_02,chair,29,,4
10,scene0030_02,chair,30,213.0,2
10,scene0030_02,chair,31,203.0,4
11,scene0046_00,picture,0,,2
11,scene0046_00,chair,1,,3
11,scene0046_00,bathtub,2,29.0,4
11,scene0046_00,bed,3,,3
11,scene0046_00,otherfurniture,4,,4
11,scene0046_00,otherfurniture,6,,3
11,scene0046_00,desk,5,,3
11,scene0046_00,table,7,,4
11,scene0046_00,door,8,,4
11,scene0046_00,door,9,,2
11,scene0046_00,door,10,,2
11,scene0046_00,toilet,11,,3
11,scene0046_00,sink,12,,3
11,scene0046_00,showercurtain,13,,3
11,scene0046_00,curtain,14,198.0,4
12,scene0046_01,curtain,0,,4
12,scene0046_01,showercurtain,1,,4
12,scene0046_01,table,2,,3
12,scene0046_01,toilet,3,,3
12,scene0046_01,otherfurniture,4,344.0,4
12,scene0046_01,otherfurniture,10,,4
12,scene0046_01,otherfurniture,13,,4
12,scene0046_01,bed,5,,3
12,scene0046_01,chair,6,155.0,3
12,scene0046_01,bathtub,7,,4
12,scene0046_01,sink,8,,3
12,scene0046_01,door,9,292.0,4
12,scene0046_01,door,11,,3
12,scene0046_01,door,12,,2
13,scene0046_02,otherfurniture,0,,4
13,scene0046_02,otherfurniture,9,418.0,3
13,scene0046_02,desk,1,326.0,3
13,scene0046_02,curtain,2,,4
13,scene0046_02,curtain,3,,4
13,scene0046_02,sink,4,,3
13,scene0046_02,cabinet,5,,4
13,scene0046_02,bed,6,,3
13,scene0046_02,bathtub,7,,4
13,scene0046_02,chair,8,214.0,3
13,scene0046_02,toilet,10,,3
13,scene0046_02,door,11,348.0,4
13,scene0046_02,door,12,,2
13,scene0046_02,door,13,,2
14,scene0050_00,otherfurniture,0,,4
14,scene0050_00,otherfurniture,1,282.0,4
14,scene0050_00,otherfurniture,8,,3
14,scene0050_00,otherfurniture,9,,3
14,scene0050_00,otherfurniture,11,,4
14,scene0050_00,chair,2,119.0,3
14,scene0050_00,chair,3,,3
14,scene0050_00,desk,4,208.0,3
14,scene0050_00,door,5,,2
14,scene0050_00,door,6,,4
14,scene0050_00,door,7,,4
14,scene0050_00,door,12,,4
14,scene0050_00,door,13,,4
14,scene0050_00,door,14,,4
14,scene0050_00,sofa,10,412.0,3
15,scene0050_01,sofa,0,,3
15,scene0050_01,otherfurniture,1,268.0,4
15,scene0050_01,otherfurniture,7,,3
15,scene0050_01,otherfurniture,8,,3
15,scene0050_01,door,2,230.0,4
15,scene0050_01,door,4,236.0,4
15,scene0050_01,door,5,,4
15,scene0050_01,door,10,250.0,4
15,scene0050_01,door,11,250.0,4
15,scene0050_01,door,12,,4
15,scene0050_01,chair,3,,3
15,scene0050_01,chair,9,131.0,3
15,scene0050_01,desk,6,216.0,3
16,scene0050_02,chair,0,136.0,3
16,scene0050_02,chair,1,,3
16,scene0050_02,desk,2,,3
16,scene0050_02,otherfurniture,3,274.0,3
16,scene0050_02,otherfurniture,10,,4
16,scene0050_02,otherfurniture,12,278.0,3
16,scene0050_02,otherfurniture,13,,3
16,scene0050_02,sofa,4,,3
16,scene0050_02,refrigerator,5,,4
16,scene0050_02,door,6,,3
16,scene0050_02,door,7,,4
16,scene0050_02,door,8,,4
16,scene0050_02,door,11,,4
16,scene0050_02,door,14,,4
16,scene0050_02,door,15,,4
16,scene0050_02,table,9,,4
17,scene0063_00,chair,0,128.0,3
17,scene0063_00,chair,1,,4
17,scene0063_00,chair,2,,2
17,scene0063_00,chair,3,141.0,2
17,scene0063_00,cabinet,4,120.0,4
17,scene0063_00,cabinet,5,122.0,4
17,scene0063_00,cabinet,9,,4
17,scene0063_00,door,6,,4
17,scene0063_00,table,7,476.0,4
17,scene0063_00,refrigerator,8,360.0,4
17,scene0063_00,counter,10,165.0,4
18,scene0064_00,bookshelf,0,58.0,3
18,scene0064_00,bookshelf,8,51.0,4
18,scene0064_00,table,1,,3
18,scene0064_00,table,2,,3
18,scene0064_00,sofa,3,,3
18,scene0064_00,sofa,4,,3
18,scene0064_00,chair,5,,2
18,scene0064_00,chair,6,86.0,3
18,scene0064_00,door,7,,4
19,scene0064_01,bookshelf,0,49.0,4
19,scene0064_01,bookshelf,1,51.0,4
19,scene0064_01,table,2,,4
19,scene0064_01,table,3,,3
19,scene0064_01,chair,4,78.0,3
19,scene0064_01,chair,5,,3
19,scene0064_01,chair,6,,2
19,scene0064_01,chair,7,76.0,3
19,scene0064_01,door,8,,4
20,scene0077_00,window,0,,4
20,scene0077_00,cabinet,1,,3
20,scene0077_00,otherfurniture,2,,4
20,scene0077_00,otherfurniture,5,,4
20,scene0077_00,door,3,,4
20,scene0077_00,door,4,,3
20,scene0077_00,door,6,,4
20,scene0077_00,door,9,294.0,4
20,scene0077_00,counter,7,194.0,4
20,scene0077_00,table,8,,2
21,scene0077_01,otherfurniture,0,,4
21,scene0077_01,otherfurniture,2,322.0,4
21,scene0077_01,door,1,280.0,4
21,scene0077_01,door,5,,3
21,scene0077_01,door,6,,3
21,scene0077_01,counter,3,178.0,3
21,scene0077_01,table,4,,3
21,scene0077_01,window,7,561.0,4
21,scene0077_01,cabinet,8,,3
22,scene0081_00,sofa,0,,4
22,scene0081_00,sofa,6,369.0,3
22,scene0081_00,sofa,7,377.0,4
22,scene0081_00,otherfurniture,1,,3
22,scene0081_00,otherfurniture,2,250.0,3
22,scene0081_00,table,3,,3
22,scene0081_00,table,4,,3
22,scene0081_00,table,5,404.0,2
23,scene0081_01,chair,0,,4
23,scene0081_01,chair,1,,3
23,scene0081_01,chair,2,183.0,2
23,scene0081_01,chair,3,217.0,3
23,scene0081_01,chair,4,189.0,4
23,scene0081_01,chair,5,,2
23,scene0081_01,chair,6,,2
23,scene0081_01,chair,7,,2
23,scene0081_01,chair,8,179.0,4
23,scene0081_01,chair,9,,2
23,scene0081_01,chair,10,,2
23,scene0081_01,chair,11,,4
23,scene0081_01,chair,12,199.0,3
23,scene0081_01,chair,13,,4
23,scene0081_01,chair,14,,3
23,scene0081_01,chair,23,,3
23,scene0081_01,chair,24,182.0,4
23,scene0081_01,chair,25,,2
23,scene0081_01,chair,26,,2
23,scene0081_01,chair,27,,1
23,scene0081_01,chair,28,,3
23,scene0081_01,chair,29,191.0,2
23,scene0081_01,chair,30,,3
23,scene0081_01,chair,31,,2
23,scene0081_01,chair,32,,2
23,scene0081_01,chair,33,,2
23,scene0081_01,table,15,695.0,3
23,scene0081_01,table,16,,2
23,scene0081_01,table,17,,3
23,scene0081_01,table,18,,4
23,scene0081_01,table,19,,3
23,scene0081_01,table,20,,2
23,scene0081_01,table,21,,3
23,scene0081_01,table,22,689.0,2
24,scene0081_02,table,0,678.0,2
24,scene0081_02,table,1,,3
24,scene0081_02,table,2,,3
24,scene0081_02,table,3,,2
24,scene0081_02,table,4,,2
24,scene0081_02,table,5,,2
24,scene0081_02,table,32,650.0,4
24,scene0081_02,chair,6,,2
24,scene0081_02,chair,7,193.0,3
24,scene0081_02,chair,8,,3
24,scene0081_02,chair,9,,2
24,scene0081_02,chair,10,,2
24,scene0081_02,chair,11,,3
24,scene0081_02,chair,12,,3
24,scene0081_02,chair,13,197.0,2
24,scene0081_02,chair,14,183.0,3
24,scene0081_02,chair,15,178.0,1
24,scene0081_02,chair,16,,2
24,scene0081_02,chair,17,192.0,3
24,scene0081_02,chair,18,,3
24,scene0081_02,chair,19,208.0,3
24,scene0081_02,chair,20,,1
24,scene0081_02,chair,21,179.0,2
24,scene0081_02,chair,22,,3
24,scene0081_02,chair,23,,3
24,scene0081_02,chair,24,202.0,3
24,scene0081_02,chair,25,,4
24,scene0081_02,chair,26,,3
24,scene0081_02,chair,27,,3
24,scene0081_02,chair,28,182.0,3
24,scene0081_02,chair,29,,4
24,scene0081_02,chair,30,,4
24,scene0081_02,chair,31,,3
24,scene0081_02,chair,33,,4
25,scene0084_00,otherfurniture,0,,3
25,scene0084_00,otherfurniture,6,,4
25,scene0084_00,otherfurniture,7,,3
25,scene0084_00,otherfurniture,8,,3
25,scene0084_00,otherfurniture,10,,4
25,scene0084_00,door,1,,2
25,scene0084_00,door,4,,2
25,scene0084_00,showercurtain,2,,2
25,scene0084_00,toilet,3,,4
25,scene0084_00,sink,5,,4
25,scene0084_00,counter,9,132.0,3
25,scene0084_00,window,11,,4
26,scene0084_01,counter,0,159.0,3
26,scene0084_01,showercurtain,1,,2
26,scene0084_01,showercurtain,10,,4
26,scene0084_01,toilet,2,,4
26,scene0084_01,otherfurniture,3,265.0,3
26,scene0084_01,otherfurniture,5,,4
26,scene0084_01,otherfurniture,7,,4
26,scene0084_01,otherfurniture,8,,3
26,scene0084_01,otherfurniture,11,,3
26,scene0084_01,door,4,,3
26,scene0084_01,door,9,,3
26,scene0084_01,sink,6,,4
26,scene0084_01,window,12,,4
27,scene0084_02,toilet,0,,3
27,scene0084_02,otherfurniture,1,,4
27,scene0084_02,otherfurniture,5,,4
27,scene0084_02,otherfurniture,6,,3
27,scene0084_02,otherfurniture,8,,4
27,scene0084_02,otherfurniture,10,,3
27,scene0084_02,counter,2,177.0,3
27,scene0084_02,showercurtain,3,,1
27,scene0084_02,window,4,,4
27,scene0084_02,door,7,266.0,4
27,scene0084_02,door,11,266.0,4
27,scene0084_02,sink,9,433.0,3
28,scene0086_00,toilet,0,,3
28,scene0086_00,toilet,1,,3
28,scene0086_00,door,2,,4
28,scene0086_00,door,3,,4
28,scene0086_00,door,4,300.0,3
28,scene0086_00,door,10,,4
28,scene0086_00,door,11,320.0,4
28,scene0086_00,door,12,292.0,1
28,scene0086_00,window,5,,4
28,scene0086_00,otherfurniture,6,,4
28,scene0086_00,otherfurniture,7,,4
28,scene0086_00,sink,8,,3
28,scene0086_00,sink,9,,3
29,scene0086_01,door,0,,4
29,scene0086_01,door,1,,4
29,scene0086_01,door,3,281.0,1
29,scene0086_01,door,9,300.0,3
29,scene0086_01,door,10,297.0,4
29,scene0086_01,door,11,280.0,4
29,scene0086_01,otherfurniture,2,,4
29,scene0086_01,otherfurniture,4,,4
29,scene0086_01,toilet,5,,3
29,scene0086_01,toilet,8,556.0,3
29,scene0086_01,sink,6,,4
29,scene0086_01,sink,7,461.0,3
29,scene0086_01,window,12,,4
30,scene0086_02,door,0,329.0,4
30,scene0086_02,door,1,359.0,3
30,scene0086_02,door,2,328.0,4
30,scene0086_02,door,3,,1
30,scene0086_02,door,6,328.0,4
30,scene0086_02,door,10,329.0,4
30,scene0086_02,toilet,4,,4
30,scene0086_02,toilet,5,,3
30,scene0086_02,sink,7,563.0,3
30,scene0086_02,sink,9,,3
30,scene0086_02,otherfurniture,8,,4
30,scene0086_02,window,11,,4
31,scene0088_00,chair,0,249.0,2
31,scene0088_00,chair,1,269.0,2
31,scene0088_00,chair,2,273.0,2
31,scene0088_00,chair,3,255.0,2
31,scene0088_00,chair,4,252.0,3
31,scene0088_00,chair,5,278.0,2
31,scene0088_00,chair,6,,3
31,scene0088_00,chair,7,277.0,3
31,scene0088_00,chair,8,251.0,2
31,scene0088_00,chair,9,,3
31,scene0088_00,chair,10,,4
31,scene0088_00,chair,11,288.0,3
31,scene0088_00,chair,12,,1
31,scene0088_00,chair,13,259.0,4
31,scene0088_00,chair,14,257.0,4
31,scene0088_00,chair,15,,3
31,scene0088_00,chair,16,245.0,4
31,scene0088_00,chair,17,,3
31,scene0088_00,chair,18,,4
31,scene0088_00,chair,19,,3
31,scene0088_00,chair,20,242.0,3
31,scene0088_00,chair,21,,4
31,scene0088_00,chair,22,,3
31,scene0088_00,chair,23,,3
31,scene0088_00,chair,26,,4
31,scene0088_00,table,24,,1
31,scene0088_00,window,25,,4
31,scene0088_00,otherfurniture,27,,4
31,scene0088_00,door,28,504.0,4
31,scene0088_00,door,29,,4
32,scene0088_01,chair,0,248.0,3
32,scene0088_01,chair,1,285.0,3
32,scene0088_01,chair,4,250.0,3
32,scene0088_01,chair,5,235.0,4
32,scene0088_01,chair,7,240.0,3
32,scene0088_01,chair,8,275.0,4
32,scene0088_01,chair,9,,4
32,scene0088_01,chair,10,,2
32,scene0088_01,chair,11,286.0,2
32,scene0088_01,chair,12,237.0,2
32,scene0088_01,chair,16,,3
32,scene0088_01,chair,17,288.0,3
32,scene0088_01,chair,18,252.0,2
32,scene0088_01,chair,19,243.0,2
32,scene0088_01,chair,20,,3
32,scene0088_01,chair,21,,2
32,scene0088_01,chair,22,254.0,3
32,scene0088_01,chair,23,254.0,3
32,scene0088_01,table,2,,2
32,scene0088_01,table,3,,4
32,scene0088_01,window,6,,4
32,scene0088_01,window,14,1041.0,4
32,scene0088_01,door,13,,4
32,scene0088_01,otherfurniture,15,,4
33,scene0088_02,otherfurniture,0,,4
33,scene0088_02,cabinet,1,224.0,4
33,scene0088_02,window,2,,4
33,scene0088_02,window,3,,4
33,scene0088_02,window,29,,4
33,scene0088_02,chair,4,,3
33,scene0088_02,chair,5,274.0,3
33,scene0088_02,chair,6,263.0,2
33,scene0088_02,chair,7,,2
33,scene0088_02,chair,8,,3
33,scene0088_02,chair,9,247.0,3
33,scene0088_02,chair,10,228.0,4
33,scene0088_02,chair,11,266.0,3
33,scene0088_02,chair,12,265.0,4
33,scene0088_02,chair,13,268.0,3
33,scene0088_02,chair,14,268.0,3
33,scene0088_02,chair,15,,3
33,scene0088_02,chair,16,257.0,1
33,scene0088_02,chair,17,,2
33,scene0088_02,chair,18,,2
33,scene0088_02,chair,19,241.0,3
33,scene0088_02,chair,20,237.0,3
33,scene0088_02,chair,21,,2
33,scene0088_02,chair,22,,1
33,scene0088_02,chair,23,,2
33,scene0088_02,chair,24,235.0,4
33,scene0088_02,chair,25,250.0,3
33,scene0088_02,chair,26,,4
33,scene0088_02,chair,27,267.0,2
33,scene0088_02,table,28,,1
33,scene0088_02,door,30,,4
34,scene0088_03,table,0,,1
34,scene0088_03,chair,1,227.0,2
34,scene0088_03,chair,2,261.0,2
34,scene0088_03,chair,3,224.0,3
34,scene0088_03,chair,4,234.0,3
34,scene0088_03,chair,5,236.0,4
34,scene0088_03,chair,6,229.0,2
34,scene0088_03,chair,7,257.0,2
34,scene0088_03,chair,8,235.0,4
34,scene0088_03,chair,9,221.0,2
34,scene0088_03,chair,10,,2
34,scene0088_03,chair,11,,4
34,scene0088_03,chair,12,,2
34,scene0088_03,chair,13,249.0,4
34,scene0088_03,chair,14,,4
34,scene0088_03,chair,15,218.0,4
34,scene0088_03,chair,16,,3
34,scene0088_03,chair,17,268.0,4
34,scene0088_03,chair,18,,3
34,scene0088_03,chair,19,247.0,2
34,scene0088_03,chair,22,226.0,3
34,scene0088_03,chair,23,,2
34,scene0088_03,chair,24,243.0,2
34,scene0088_03,door,20,,3
34,scene0088_03,window,21,,3
35,scene0095_00,chair,0,,2
35,scene0095_00,chair,1,,4
35,scene0095_00,chair,2,,2
35,scene0095_00,chair,3,,2
35,scene0095_00,chair,4,243.0,2
35,scene0095_00,chair,7,,2
35,scene0095_00,chair,8,272.0,2
35,scene0095_00,chair,9,,2
35,scene0095_00,chair,10,,3
35,scene0095_00,chair,11,,2
35,scene0095_00,chair,12,,3
35,scene0095_00,chair,13,285.0,3
35,scene0095_00,chair,14,,2
35,scene0095_00,chair,15,,3
35,scene0095_00,chair,16,,2
35,scene0095_00,chair,17,,4
35,scene0095_00,cabinet,5,224.0,4
35,scene0095_00,table,6,,3
35,scene0095_00,window,18,,4
35,scene0095_00,window,19,1014.0,4
35,scene0095_00,otherfurniture,20,,4
35,scene0095_00,door,21,,4
36,scene0095_01,otherfurniture,0,,4
36,scene0095_01,chair,1,274.0,3
36,scene0095_01,chair,2,270.0,3
36,scene0095_01,chair,3,,2
36,scene0095_01,chair,4,279.0,4
36,scene0095_01,chair,5,,2
36,scene0095_01,chair,6,305.0,2
36,scene0095_01,chair,7,,2
36,scene0095_01,chair,8,258.0,3
36,scene0095_01,chair,9,,2
36,scene0095_01,chair,10,,2
36,scene0095_01,chair,11,,3
36,scene0095_01,chair,12,,2
36,scene0095_01,chair,13,290.0,2
36,scene0095_01,chair,14,288.0,3
36,scene0095_01,chair,15,278.0,3
36,scene0095_01,chair,16,,2
36,scene0095_01,chair,20,,4
36,scene0095_01,table,17,990.0,3
36,scene0095_01,cabinet,18,240.0,4
36,scene0095_01,window,19,,4
37,scene0100_00,sink,0,,3
37,scene0100_00,cabinet,1,68.0,2
37,scene0100_00,toilet,2,,3
37,scene0100_00,bathtub,3,17.0,3
37,scene0100_00,otherfurniture,4,,4
37,scene0100_00,door,5,,3
37,scene0100_00,door,7,,3
37,scene0100_00,window,6,,3
38,scene0100_01,toilet,0,,3
38,scene0100_01,cabinet,1,85.0,3
38,scene0100_01,bathtub,2,13.0,4
38,scene0100_01,door,3,,3
38,scene0100_01,door,4,,4
38,scene0100_01,sink,5,,3
38,scene0100_01,otherfurniture,6,,4
39,scene0100_02,sink,0,,3
39,scene0100_02,cabinet,1,71.0,3
39,scene0100_02,door,2,150.0,3
39,scene0100_02,counter,3,,4
39,scene0100_02,toilet,4,,3
39,scene0100_02,otherfurniture,5,,4
39,scene0100_02,bathtub,6,15.0,3
40,scene0131_00,chair,0,216.0,2
40,scene0131_00,chair,1,228.0,3
40,scene0131_00,chair,2,239.0,4
40,scene0131_00,chair,3,242.0,3
40,scene0131_00,chair,4,250.0,3
40,scene0131_00,chair,5,222.0,3
40,scene0131_00,chair,6,233.0,3
40,scene0131_00,chair,7,224.0,2
40,scene0131_00,chair,8,226.0,3
40,scene0131_00,desk,9,,2
40,scene0131_00,refrigerator,10,,3
40,scene0131_00,refrigerator,12,,2
40,scene0131_00,sofa,11,778.0,4
41,scene0131_01,refrigerator,0,541.0,2
41,scene0131_01,refrigerator,12,,2
41,scene0131_01,sofa,1,,4
41,scene0131_01,desk,2,,2
41,scene0131_01,chair,3,200.0,3
41,scene0131_01,chair,4,192.0,3
41,scene0131_01,chair,5,216.0,3
41,scene0131_01,chair,6,225.0,2
41,scene0131_01,chair,7,214.0,3
41,scene0131_01,chair,8,,3
41,scene0131_01,chair,9,,4
41,scene0131_01,chair,10,186.0,3
41,scene0131_01,chair,11,206.0,3
42,scene0131_02,desk,0,,2
42,scene0131_02,chair,1,221.0,3
42,scene0131_02,chair,2,222.0,3
42,scene0131_02,chair,3,,3
42,scene0131_02,chair,4,200.0,3
42,scene0131_02,chair,5,206.0,3
42,scene0131_02,chair,6,234.0,4
42,scene0131_02,chair,7,,3
42,scene0131_02,chair,8,210.0,3
42,scene0131_02,chair,9,217.0,3
42,scene0131_02,cabinet,10,,3
