img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
5,scene0025_00,cabinet,9,182.0,3
5,scene0025_00,cabinet,15,140.0,4
5,scene0025_00,otherfurniture,10,,4
5,scene0025_00,otherfurniture,11,425.0,4
5,scene0025_00,otherfurniture,12,449.0,4
5,scene0025_00,window,13,,4
5,scene0025_00,window,14,783.0,4
6,scene0025_01,sofa,0,709.0,4
6,scene0025_01,sofa,1,733.0,4
6,scene0025_01,cabinet,2,165.0,4
6,scene0025_01,cabinet,4,154.0,4
6,scene0025_01,cabinet,13,174.0,4
6,scene0025_01,cabinet,14,160.0,4
6,scene0025_01,table,3,794.0,3
6,scene0025_01,chair,5,238.0,3
6,scene0025_01,chair,6,222.0,3
6,scene0025_01,door,7,406.0,4
6,scene0025_01,door,11,406.0,4
6,scene0025_01,desk,8,384.0,3
6,scene0025_01,window,9,,4
6,scene0025_01,window,10,862.0,4
6,scene0025_01,window,12,,4
7,scene0025_02,sofa,0,715.0,4
7,scene0025_02,sofa,7,721.0,4
7,scene0025_02,door,1,440.0,4
7,scene0025_02,desk,2,384.0,3
7,scene0025_02,desk,3,382.0,3
7,scene0025_02,cabinet,4,157.0,4
7,scene0025_02,cabinet,6,190.0,4
7,scene0025_02,cabinet,8,174.0,4
7,scene0025_02,cabinet,9,,4
7,scene0025_02,chair,5,200.0,3
7,scene0025_02,chair,12,213.0,3
7,scene0025_02,window,10,,4
7,scene0025_02,window,11,869.0,4
8,scene0030_00,chair,0,,3
8,scene0030_00,chair,1,355.0,3
8,scene0030_00,chair,2,334.0,3
8,scene0030_00,chair,3,357.0,4
8,scene0030_00,chair,4,350.0,3
8,scene0030_00,chair,5,335.0,3
8,scene0030_00,chair,6,354.0,4
8,scene0030_00,chair,7,317.0,3
8,scene0030_00,chair,8,344.0,3
8,scene0030_00,chair,9,333.0,3
8,scene0030_00,chair,10,320.0,2
8,scene0030_00,chair,11,312.0,4
8,scene0030_00,chair,12,337.0,3
8,scene0030_00,chair,13,358.0,3
8,scene0030_00,chair,14,351.0,3
8,scene0030_00,chair,15,339.0,3
8,scene0030_00,chair,27,347.0,4
8,scene0030_00,bookshelf,16,214.0,4
8,scene0030_00,bookshelf,17,170.0,4
8,scene0030_00,bookshelf,18,,4
8,scene0030_00,bookshelf,19,182.0,4
8,scene0030_00,bookshelf,31,,4
8,scene0030_00,window,20,,4
8,scene0030_00,window,21,1332.0,4
8,scene0030_00,window,30,,4
8,scene0030_00,table,22,1170.0,3
8,scene0030_00,table,23,,2
8,scene0030_00,table,24,1161.0,4
8,scene0030_00,table,25,,4
8,scene0030_00,table,26,1231.0,2
8,scene0030_00,door,28,651.0,4
8,scene0030_00,door,32,651.0,4
8,scene0030_00,otherfurniture,29,,4
9,scene0030_01,bookshelf,0,,4
9,scene0030_01,bookshelf,1,169.0,4
9,scene0030_01,bookshelf,2,136.0,4
9,scene0030_01,bookshelf,18,,4
9,scene0030_01,bookshelf,19,,4
9,scene0030_01,chair,3,285.0,3
9,scene0030_01,chair,4,269.0,3
9,scene0030_01,chair,5,296.0,3
9,scene0030_01,chair,6,292.0,4
9,scene0030_01,chair,7,271.0,3
9,scene0030_01,chair,13,293.0,4
9,scene0030_01,chair,14,315.0,4
9,scene0030_01,chair,15,275.0,4
9,scene0030_01,chair,23,270.0,3
9,scene0030_01,chair,24,276.0,4
9,scene0030_01,chair,25,284.0,3
9,scene0030_01,chair,26,,3
9,scene0030_01,chair,27,280.0,3
9,scene0030_01,chair,28,302.0,3
9,scene0030_01,chair,30,,3
9,scene0030_01,chair,31,305.0,3
9,scene0030_01,door,8,518.0,4
9,scene0030_01,door,17,,4
9,scene0030_01,table,9,1012.0,4
9,scene0030_01,table,10,,3
9,scene0030_01,table,11,,2
9,scene0030_01,table,12,993.0,4
9,scene0030_01,table,29,,2
9,scene0030_01,otherfurniture,16,636.0,4
9,scene0030_01,window,20,,4
9,scene0030_01,window,21,,4
9,scene0030_01,window,22,1133.0,4
10,scene0030_02,table,0,1009.0,3
10,scene0030_02,table,1,1004.0,2
10,scene0030_02,table,13,1037.0,4
10,scene0030_02,table,14,1035.0,4
10,scene0030_02,table,33,,3
10,scene0030_02,table,34,1055.0,4
10,scene0030_02,otherfurniture,2,620.0,4
10,scene0030_02,bookshelf,3,185.0,4
10,scene0030_02,bookshelf,6,192.0,4
10,scene0030_02,bookshelf,7,,4
10,scene0030_02,bookshelf,8,,4
10,scene0030_02,bookshelf,12,,4
10,scene0030_02,bookshelf,32,,4
10,scene0030_02,door,4,539.0,4
10,scene0030_02,door,5,539.0,4
10,scene0030_02,window,9,,4
10,scene0030_02,window,10,,4
10,scene0030_02,window,11,,4
10,scene0030_02,chair,15,273.0,3
10,scene0030_02,chair,16,319.0,3
10,scene0030_02,chair,17,281.0,3
10,scene0030_02,chair,18,293.0,3
10,scene0030_02,chair,19,312.0,2
10,scene0030_02,chair,20,294.0,3
10,scene0030_02,chair,21,310.0,3
10,scene0030_02,chair,22,316.0,3
10,scene0030_02,chair,23,308.0,3
10,scene0030_02,chair,24,315.0,3
10,scene0030_02,chair,25,271.0,4
10,scene0030_02,chair,26,,3
10,scene0030_02,chair,27,313.0,3
10,scene0030_02,chair,28,,3
10,scene0030_02,chair,29,,4
10,scene0030_02,chair,30,303.0,2
10,scene0030_02,chair,31,295.0,4
11,scene0046_00,picture,0,,2
11,scene0046_00,chair,1,215.0,3
11,scene0046_00,bathtub,2,4.0,4
11,scene0046_00,bed,3,55.0,3
11,scene0046_00,otherfurniture,4,509.0,4
11,scene0046_00,otherfurniture,6,,3
11,scene0046_00,desk,5,385.0,3
11,scene0046_00,table,7,828.0,4
11,scene0046_00,door,8,455.0,4
11,scene0046_00,door,9,,2
11,scene0046_00,door,10,469.0,2
11,scene0046_00,toilet,11,,3
11,scene0046_00,sink,12,,3
11,scene0046_00,showercurtain,13,648.0,3
11,scene0046_00,curtain,14,355.0,4
12,scene0046_01,curtain,0,361.0,4
12,scene0046_01,showercurtain,1,667.0,4
12,scene0046_01,table,2,798.0,3
12,scene0046_01,toilet,3,855.0,3
12,scene0046_01,otherfurniture,4,475.0,4
12,scene0046_01,otherfurniture,10,509.0,4
12,scene0046_01,otherfurniture,13,,4
12,scene0046_01,bed,5,63.0,3
12,scene0046_01,chair,6,213.0,3
12,scene0046_01,bathtub,7,10.0,4
12,scene0046_01,sink,8,708.0,3
12,scene0046_01,door,9,443.0,4
12,scene0046_01,door,11,424.0,3
12,scene0046_01,door,12,444.0,2
13,scene0046_02,otherfurniture,0,,4
13,scene0046_02,otherfurniture,9,479.0,3
13,scene0046_02,desk,1,386.0,3
13,scene0046_02,curtain,2,326.0,4
13,scene0046_02,curtain,3,367.0,4
13,scene0046_02,sink,4,,3
13,scene0046_02,cabinet,5,182.0,4
13,scene0046_02,bed,6,53.0,3
13,scene0046_02,bathtub,7,27.0,4
13,scene0046_02,chair,8,219.0,3
13,scene0046_02,toilet,10,,3
13,scene0046_02,door,11,436.0,4
13,scene0046_02,door,12,471.0,2
13,scene0046_02,door,13,435.0,2
14,scene0050_00,otherfurniture,0,,4
14,scene0050_00,otherfurniture,1,507.0,4
14,scene0050_00,otherfurniture,8,518.0,3
14,scene0050_00,otherfurniture,9,496.0,3
14,scene0050_00,otherfurniture,11,528.0,4
14,scene0050_00,chair,2,256.0,3
14,scene0050_00,chair,3,245.0,3
14,scene0050_00,desk,4,424.0,3
14,scene0050_00,door,5,439.0,2
14,scene0050_00,door,6,477.0,4
14,scene0050_00,door,7,,4
14,scene0050_00,door,12,476.0,4
14,scene0050_00,door,13,440.0,4
14,scene0050_00,door,14,477.0,4
14,scene0050_00,sofa,10,787.0,3
15,scene0050_01,sofa,0,879.0,3
15,scene0050_01,otherfurniture,1,580.0,4
15,scene0050_01,otherfurniture,7,585.0,3
15,scene0050_01,otherfurniture,8,546.0,3
15,scene0050_01,door,2,513.0,4
15,scene0050_01,door,4,514.0,4
15,scene0050_01,door,5,,4
15,scene0050_01,door,10,532.0,4
15,scene0050_01,door,11,532.0,4
15,scene0050_01,door,12,504.0,4
15,scene0050_01,chair,3,240.0,3
15,scene0050_01,chair,9,281.0,3
15,scene0050_01,desk,6,424.0,3
16,scene0050_02,chair,0,212.0,3
16,scene0050_02,chair,1,213.0,3
16,scene0050_02,desk,2,399.0,3
16,scene0050_02,otherfurniture,3,514.0,3
16,scene0050_02,otherfurniture,10,471.0,4
16,scene0050_02,otherfurniture,12,479.0,3
16,scene0050_02,otherfurniture,13,,3
16,scene0050_02,sofa,4,767.0,3
16,scene0050_02,refrigerator,5,,4
16,scene0050_02,door,6,,3
16,scene0050_02,door,7,423.0,4
16,scene0050_02,door,8,416.0,4
16,scene0050_02,door,11,458.0,4
16,scene0050_02,door,14,416.0,4
16,scene0050_02,door,15,423.0,4
16,scene0050_02,table,9,812.0,4
17,scene0063_00,chair,0,185.0,3
17,scene0063_00,chair,1,156.0,4
17,scene0063_00,chair,2,162.0,2
17,scene0063_00,chair,3,170.0,2
17,scene0063_00,cabinet,4,144.0,4
17,scene0063_00,cabinet,5,132.0,4
17,scene0063_00,cabinet,9,,4
17,scene0063_00,door,6,345.0,4
17,scene0063_00,table,7,,4
17,scene0063_00,refrigerator,8,464.0,4
17,scene0063_00,counter,10,233.0,4
18,scene0064_00,bookshelf,0,82.0,3
18,scene0064_00,bookshelf,8,63.0,4
18,scene0064_00,table,1,474.0,3
18,scene0064_00,table,2,467.0,3
18,scene0064_00,sofa,3,438.0,3
18,scene0064_00,sofa,4,458.0,3
18,scene0064_00,chair,5,146.0,2
18,scene0064_00,chair,6,139.0,3
18,scene0064_00,door,7,278.0,4
19,scene0064_01,bookshelf,0,90.0,4
19,scene0064_01,bookshelf,1,97.0,4
19,scene0064_01,table,2,509.0,4
19,scene0064_01,table,3,507.0,3
19,scene0064_01,chair,4,153.0,3
19,scene0064_01,chair,5,161.0,3
19,scene0064_01,chair,6,147.0,2
19,scene0064_01,chair,7,155.0,3
19,scene0064_01,door,8,296.0,4
20,scene0077_00,window,0,760.0,4
20,scene0077_00,cabinet,1,147.0,3
20,scene0077_00,otherfurniture,2,406.0,4
20,scene0077_00,otherfurniture,5,391.0,4
20,scene0077_00,door,3,354.0,4
20,scene0077_00,door,4,,3
20,scene0077_00,door,6,,4
20,scene0077_00,door,9,379.0,4
20,scene0077_00,counter,7,237.0,4
20,scene0077_00,table,8,,2
21,scene0077_01,otherfurniture,0,360.0,4
21,scene0077_01,otherfurniture,2,382.0,4
21,scene0077_01,door,1,328.0,4
21,scene0077_01,door,5,326.0,3
21,scene0077_01,door,6,,3
21,scene0077_01,counter,3,207.0,3
21,scene0077_01,table,4,604.0,3
21,scene0077_01,window,7,,4
21,scene0077_01,cabinet,8,,3
22,scene0081_00,sofa,0,287.0,4
22,scene0081_00,sofa,6,288.0,3
22,scene0081_00,sofa,7,283.0,4
22,scene0081_00,otherfurniture,1,193.0,3
22,scene0081_00,otherfurniture,2,197.0,3
22,scene0081_00,table,3,315.0,3
22,scene0081_00,table,4,314.0,3
22,scene0081_00,table,5,317.0,2
23,scene0081_01,chair,0,308.0,4
23,scene0081_01,chair,1,313.0,3
23,scene0081_01,chair,2,318.0,2
23,scene0081_01,chair,3,350.0,3
23,scene0081_01,chair,4,324.0,4
23,scene0081_01,chair,5,307.0,2
23,scene0081_01,chair,6,316.0,2
23,scene0081_01,chair,7,374.0,2
23,scene0081_01,chair,8,364.0,4
23,scene0081_01,chair,9,369.0,2
23,scene0081_01,chair,10,,2
23,scene0081_01,chair,11,326.0,4
23,scene0081_01,chair,12,,3
23,scene0081_01,chair,13,344.0,4
23,scene0081_01,chair,14,,3
23,scene0081_01,chair,23,354.0,3
23,scene0081_01,chair,24,371.0,4
23,scene0081_01,chair,25,368.0,2
23,scene0081_01,chair,26,351.0,2
23,scene0081_01,chair,27,342.0,1
23,scene0081_01,chair,28,352.0,3
23,scene0081_01,chair,29,379.0,2
23,scene0081_01,chair,30,311.0,3
23,scene0081_01,chair,31,377.0,2
23,scene0081_01,chair,32,322.0,2
23,scene0081_01,chair,33,370.0,2
23,scene0081_01,table,15,1157.0,3
23,scene0081_01,table,16,1181.0,2
23,scene0081_01,table,17,,3
23,scene0081_01,table,18,1208.0,4
23,scene0081_01,table,19,1170.0,3
23,scene0081_01,table,20,1198.0,2
23,scene0081_01,table,21,1166.0,3
23,scene0081_01,table,22,1192.0,2
24,scene0081_02,table,0,1120.0,2
24,scene0081_02,table,1,1178.0,3
24,scene0081_02,table,2,1143.0,3
24,scene0081_02,table,3,1161.0,2
24,scene0081_02,table,4,1124.0,2
24,scene0081_02,table,5,1182.0,2
24,scene0081_02,table,32,1130.0,4
24,scene0081_02,chair,6,342.0,2
24,scene0081_02,chair,7,369.0,3
24,scene0081_02,chair,8,363.0,3
24,scene0081_02,chair,9,366.0,2
24,scene0081_02,chair,10,352.0,2
24,scene0081_02,chair,11,322.0,3
24,scene0081_02,chair,12,361.0,3
24,scene0081_02,chair,13,335.0,2
24,scene0081_02,chair,14,344.0,3
24,scene0081_02,chair,15,321.0,1
24,scene0081_02,chair,16,324.0,2
24,scene0081_02,chair,17,356.0,3
24,scene0081_02,chair,18,318.0,3
24,scene0081_02,chair,19,354.0,3
24,scene0081_02,chair,20,314.0,1
24,scene0081_02,chair,21,298.0,2
24,scene0081_02,chair,22,332.0,3
24,scene0081_02,chair,23,355.0,3
24,scene0081_02,chair,24,317.0,3
24,scene0081_02,chair,25,,4
24,scene0081_02,chair,26,311.0,3
24,scene0081_02,chair,27,303.0,3
24,scene0081_02,chair,28,365.0,3
24,scene0081_02,chair,29,296.0,4
24,scene0081_02,chair,30,320.0,4
24,scene0081_02,chair,31,341.0,3
24,scene0081_02,chair,33,337.0,4
25,scene0084_00,otherfurniture,0,418.0,3
25,scene0084_00,otherfurniture,6,416.0,4
25,scene0084_00,otherfurniture,7,,3
25,scene0084_00,otherfurniture,8,455.0,3
25,scene0084_00,otherfurniture,10,,4
25,scene0084_00,door,1,373.0,2
25,scene0084_00,door,4,373.0,2
25,scene0084_00,showercurtain,2,592.0,2
25,scene0084_00,toilet,3,771.0,4
25,scene0084_00,sink,5,626.0,4
25,scene0084_00,counter,9,249.0,3
25,scene0084_00,window,11,797.0,4
26,scene0084_01,counter,0,286.0,3
26,scene0084_01,showercurtain,1,648.0,2
26,scene0084_01,showercurtain,10,,4
26,scene0084_01,toilet,2,821.0,4
26,scene0084_01,otherfurniture,3,496.0,3
26,scene0084_01,otherfurniture,5,,4
26,scene0084_01,otherfurniture,7,470.0,4
26,scene0084_01,otherfurniture,8,502.0,3
26,scene0084_01,otherfurniture,11,472.0,3
26,scene0084_01,door,4,452.0,3
26,scene0084_01,door,9,452.0,3
26,scene0084_01,sink,6,684.0,4
26,scene0084_01,window,12,875.0,4
27,scene0084_02,toilet,0,680.0,3
27,scene0084_02,otherfurniture,1,,4
27,scene0084_02,otherfurniture,5,416.0,4
27,scene0084_02,otherfurniture,6,383.0,3
27,scene0084_02,otherfurniture,8,418.0,4
27,scene0084_02,otherfurniture,10,399.0,3
27,scene0084_02,counter,2,230.0,3
27,scene0084_02,showercurtain,3,519.0,1
27,scene0084_02,window,4,739.0,4
27,scene0084_02,door,7,358.0,4
27,scene0084_02,door,11,358.0,4
27,scene0084_02,sink,9,576.0,3
28,scene0086_00,toilet,0,745.0,3
28,scene0086_00,toilet,1,751.0,3
28,scene0086_00,door,2,410.0,4
28,scene0086_00,door,3,398.0,4
28,scene0086_00,door,4,395.0,3
28,scene0086_00,door,10,,4
28,scene0086_00,door,11,410.0,4
28,scene0086_00,door,12,412.0,1
28,scene0086_00,window,5,783.0,4
28,scene0086_00,otherfurniture,6,427.0,4
28,scene0086_00,otherfurniture,7,,4
28,scene0086_00,sink,8,598.0,3
28,scene0086_00,sink,9,643.0,3
29,scene0086_01,door,0,407.0,4
29,scene0086_01,door,1,409.0,4
29,scene0086_01,door,3,439.0,1
29,scene0086_01,door,9,406.0,3
29,scene0086_01,door,10,407.0,4
29,scene0086_01,door,11,409.0,4
29,scene0086_01,otherfurniture,2,483.0,4
29,scene0086_01,otherfurniture,4,,4
29,scene0086_01,toilet,5,810.0,3
29,scene0086_01,toilet,8,811.0,3
29,scene0086_01,sink,6,681.0,4
29,scene0086_01,sink,7,658.0,3
29,scene0086_01,window,12,890.0,4
30,scene0086_02,door,0,380.0,4
30,scene0086_02,door,1,391.0,3
30,scene0086_02,door,2,410.0,4
30,scene0086_02,door,3,390.0,1
30,scene0086_02,door,6,410.0,4
30,scene0086_02,door,10,380.0,4
30,scene0086_02,toilet,4,742.0,4
30,scene0086_02,toilet,5,739.0,3
30,scene0086_02,sink,7,618.0,3
30,scene0086_02,sink,9,642.0,3
30,scene0086_02,otherfurniture,8,448.0,4
30,scene0086_02,window,11,800.0,4
31,scene0088_00,chair,0,309.0,2
31,scene0088_00,chair,1,266.0,2
31,scene0088_00,chair,2,298.0,2
31,scene0088_00,chair,3,278.0,2
31,scene0088_00,chair,4,265.0,3
31,scene0088_00,chair,5,279.0,2
31,scene0088_00,chair,6,273.0,3
31,scene0088_00,chair,7,299.0,3
31,scene0088_00,chair,8,281.0,2
31,scene0088_00,chair,9,288.0,3
31,scene0088_00,chair,10,306.0,4
31,scene0088_00,chair,11,305.0,3
31,scene0088_00,chair,12,319.0,1
31,scene0088_00,chair,13,285.0,4
31,scene0088_00,chair,14,297.0,4
31,scene0088_00,chair,15,,3
31,scene0088_00,chair,16,268.0,4
31,scene0088_00,chair,17,282.0,3
31,scene0088_00,chair,18,274.0,4
31,scene0088_00,chair,19,275.0,3
31,scene0088_00,chair,20,307.0,3
31,scene0088_00,chair,21,304.0,4
31,scene0088_00,chair,22,289.0,3
31,scene0088_00,chair,23,,3
31,scene0088_00,chair,26,,4
31,scene0088_00,table,24,,1
31,scene0088_00,window,25,,4
31,scene0088_00,otherfurniture,27,630.0,4
31,scene0088_00,door,28,569.0,4
31,scene0088_00,door,29,,4
32,scene0088_01,chair,0,277.0,3
32,scene0088_01,chair,1,269.0,3
32,scene0088_01,chair,4,248.0,3
32,scene0088_01,chair,5,273.0,4
32,scene0088_01,chair,7,254.0,3
32,scene0088_01,chair,8,268.0,4
32,scene0088_01,chair,9,,4
32,scene0088_01,chair,10,283.0,2
32,scene0088_01,chair,11,245.0,2
32,scene0088_01,chair,12,297.0,2
32,scene0088_01,chair,16,267.0,3
32,scene0088_01,chair,17,285.0,3
32,scene0088_01,chair,18,290.0,2
32,scene0088_01,chair,19,260.0,2
32,scene0088_01,chair,20,242.0,3
32,scene0088_01,chair,21,249.0,2
32,scene0088_01,chair,22,292.0,3
32,scene0088_01,chair,23,284.0,3
32,scene0088_01,table,2,,2
32,scene0088_01,table,3,,4
32,scene0088_01,window,6,,4
32,scene0088_01,window,14,1024.0,4
32,scene0088_01,door,13,522.0,4
32,scene0088_01,otherfurniture,15,552.0,4
33,scene0088_02,otherfurniture,0,637.0,4
33,scene0088_02,cabinet,1,224.0,4
33,scene0088_02,window,2,1250.0,4
33,scene0088_02,window,3,,4
33,scene0088_02,window,29,1199.0,4
33,scene0088_02,chair,4,315.0,3
33,scene0088_02,chair,5,317.0,3
33,scene0088_02,chair,6,327.0,2
33,scene0088_02,chair,7,298.0,2
33,scene0088_02,chair,8,286.0,3
33,scene0088_02,chair,9,314.0,3
33,scene0088_02,chair,10,315.0,4
33,scene0088_02,chair,11,293.0,3
33,scene0088_02,chair,12,,4
33,scene0088_02,chair,13,325.0,3
33,scene0088_02,chair,14,325.0,3
33,scene0088_02,chair,15,296.0,3
33,scene0088_02,chair,16,320.0,1
33,scene0088_02,chair,17,,2
33,scene0088_02,chair,18,302.0,2
33,scene0088_02,chair,19,344.0,3
33,scene0088_02,chair,20,323.0,3
33,scene0088_02,chair,21,283.0,2
33,scene0088_02,chair,22,336.0,1
33,scene0088_02,chair,23,285.0,2
33,scene0088_02,chair,24,288.0,4
33,scene0088_02,chair,25,328.0,3
33,scene0088_02,chair,26,306.0,4
33,scene0088_02,chair,27,297.0,2
33,scene0088_02,table,28,,1
33,scene0088_02,door,30,590.0,4
34,scene0088_03,table,0,,1
34,scene0088_03,chair,1,260.0,2
34,scene0088_03,chair,2,259.0,2
34,scene0088_03,chair,3,271.0,3
34,scene0088_03,chair,4,278.0,3
34,scene0088_03,chair,5,247.0,4
34,scene0088_03,chair,6,254.0,2
34,scene0088_03,chair,7,265.0,2
34,scene0088_03,chair,8,274.0,4
34,scene0088_03,chair,9,253.0,2
34,scene0088_03,chair,10,244.0,2
34,scene0088_03,chair,11,277.0,4
34,scene0088_03,chair,12,298.0,2
34,scene0088_03,chair,13,289.0,4
34,scene0088_03,chair,14,299.0,4
34,scene0088_03,chair,15,255.0,4
34,scene0088_03,chair,16,294.0,3
34,scene0088_03,chair,17,268.0,4
34,scene0088_03,chair,18,245.0,3
34,scene0088_03,chair,19,251.0,2
34,scene0088_03,chair,22,,3
34,scene0088_03,chair,23,,2
34,scene0088_03,chair,24,,2
34,scene0088_03,door,20,524.0,3
34,scene0088_03,window,21,,3
35,scene0095_00,chair,0,269.0,2
35,scene0095_00,chair,1,226.0,4
35,scene0095_00,chair,2,230.0,2
35,scene0095_00,chair,3,255.0,2
35,scene0095_00,chair,4,240.0,2
35,scene0095_00,chair,7,252.0,2
35,scene0095_00,chair,8,241.0,2
35,scene0095_00,chair,9,256.0,2
35,scene0095_00,chair,10,,3
35,scene0095_00,chair,11,224.0,2
35,scene0095_00,chair,12,250.0,3
35,scene0095_00,chair,13,231.0,3
35,scene0095_00,chair,14,,2
35,scene0095_00,chair,15,,3
35,scene0095_00,chair,16,232.0,2
35,scene0095_00,chair,17,226.0,4
35,scene0095_00,cabinet,5,188.0,4
35,scene0095_00,table,6,859.0,3
35,scene0095_00,window,18,973.0,4
35,scene0095_00,window,19,,4
35,scene0095_00,otherfurniture,20,,4
35,scene0095_00,door,21,,4
36,scene0095_01,otherfurniture,0,569.0,4
36,scene0095_01,chair,1,292.0,3
36,scene0095_01,chair,2,255.0,3
36,scene0095_01,chair,3,268.0,2
36,scene0095_01,chair,4,305.0,4
36,scene0095_01,chair,5,288.0,2
36,scene0095_01,chair,6,272.0,2
36,scene0095_01,chair,7,306.0,2
36,scene0095_01,chair,8,259.0,3
36,scene0095_01,chair,9,267.0,2
36,scene0095_01,chair,10,283.0,2
36,scene0095_01,chair,11,271.0,3
36,scene0095_01,chair,12,293.0,2
36,scene0095_01,chair,13,,2
36,scene0095_01,chair,14,287.0,3
36,scene0095_01,chair,15,307.0,3
36,scene0095_01,chair,16,299.0,2
36,scene0095_01,chair,20,273.0,4
36,scene0095_01,table,17,995.0,3
36,scene0095_01,cabinet,18,231.0,4
36,scene0095_01,window,19,1096.0,4
37,scene0100_00,sink,0,341.0,3
37,scene0100_00,cabinet,1,96.0,2
37,scene0100_00,toilet,2,417.0,3
37,scene0100_00,bathtub,3,19.0,3
37,scene0100_00,otherfurniture,4,,4
37,scene0100_00,door,5,229.0,3
37,scene0100_00,door,7,,3
37,scene0100_00,window,6,,3
