img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
8,scene0030_00,table,25,1003.0
8,scene0030_00,table,26,
8,scene0030_00,door,28,525.0
8,scene0030_00,door,32,525.0
8,scene0030_00,otherfurniture,29,
9,scene0030_01,bookshelf,0,
9,scene0030_01,bookshelf,1,
9,scene0030_01,bookshelf,2,146.0
9,scene0030_01,bookshelf,18,
9,scene0030_01,bookshelf,19,
9,scene0030_01,chair,3,276.0
9,scene0030_01,chair,4,
9,scene0030_01,chair,5,310.0
9,scene0030_01,chair,6,333.0
9,scene0030_01,chair,7,311.0
9,scene0030_01,chair,13,306.0
9,scene0030_01,chair,14,330.0
9,scene0030_01,chair,15,
9,scene0030_01,chair,23,279.0
9,scene0030_01,chair,24,302.0
9,scene0030_01,chair,25,323.0
9,scene0030_01,chair,26,316.0
9,scene0030_01,chair,27,287.0
9,scene0030_01,chair,28,274.0
9,scene0030_01,chair,30,
9,scene0030_01,chair,31,325.0
9,scene0030_01,door,8,
9,scene0030_01,door,17,
9,scene0030_01,table,9,1061.0
9,scene0030_01,table,10,1066.0
9,scene0030_01,table,11,
9,scene0030_01,table,12,1031.0
9,scene0030_01,table,29,
9,scene0030_01,otherfurniture,16,
9,scene0030_01,window,20,
9,scene0030_01,window,21,
9,scene0030_01,window,22,
10,scene0030_02,table,0,1113.0
10,scene0030_02,table,1,
10,scene0030_02,table,13,1080.0
10,scene0030_02,table,14,1121.0
10,scene0030_02,table,33,1098.0
10,scene0030_02,table,34,1103.0
10,scene0030_02,otherfurniture,2,
10,scene0030_02,bookshelf,3,159.0
10,scene0030_02,bookshelf,6,
10,scene0030_02,bookshelf,7,
10,scene0030_02,bookshelf,8,174.0
10,scene0030_02,bookshelf,12,207.0
10,scene0030_02,bookshelf,32,
10,scene0030_02,door,4,581.0
10,scene0030_02,door,5,581.0
10,scene0030_02,window,9,
10,scene0030_02,window,10,
10,scene0030_02,window,11,
10,scene0030_02,chair,15,346.0
10,scene0030_02,chair,16,318.0
10,scene0030_02,chair,17,334.0
10,scene0030_02,chair,18,324.0
10,scene0030_02,chair,19,
10,scene0030_02,chair,20,337.0
10,scene0030_02,chair,21,288.0
10,scene0030_02,chair,22,312.0
10,scene0030_02,chair,23,
10,scene0030_02,chair,24,
10,scene0030_02,chair,25,293.0
10,scene0030_02,chair,26,307.0
10,scene0030_02,chair,27,335.0
10,scene0030_02,chair,28,
10,scene0030_02,chair,29,310.0
10,scene0030_02,chair,30,290.0
10,scene0030_02,chair,31,320.0
11,scene0046_00,picture,0,
11,scene0046_00,chair,1,229.0
11,scene0046_00,bathtub,2,6.0
11,scene0046_00,bed,3,63.0
11,scene0046_00,otherfurniture,4,549.0
11,scene0046_00,otherfurniture,6,
11,scene0046_00,desk,5,432.0
11,scene0046_00,table,7,827.0
11,scene0046_00,door,8,461.0
11,scene0046_00,door,9,462.0
11,scene0046_00,door,10,447.0
11,scene0046_00,toilet,11,
11,scene0046_00,sink,12,743.0
11,scene0046_00,showercurtain,13,670.0
11,scene0046_00,curtain,14,376.0
12,scene0046_01,curtain,0,342.0
12,scene0046_01,showercurtain,1,692.0
12,scene0046_01,table,2,904.0
12,scene0046_01,toilet,3,
12,scene0046_01,otherfurniture,4,540.0
12,scene0046_01,otherfurniture,10,516.0
12,scene0046_01,otherfurniture,13,
12,scene0046_01,bed,5,80.0
12,scene0046_01,chair,6,238.0
12,scene0046_01,bathtub,7,34.0
12,scene0046_01,sink,8,787.0
12,scene0046_01,door,9,477.0
12,scene0046_01,door,11,
12,scene0046_01,door,12,493.0
13,scene0046_02,otherfurniture,0,
13,scene0046_02,otherfurniture,9,552.0
13,scene0046_02,desk,1,438.0
13,scene0046_02,curtain,2,408.0
13,scene0046_02,curtain,3,394.0
13,scene0046_02,sink,4,
13,scene0046_02,cabinet,5,216.0
13,scene0046_02,bed,6,61.0
13,scene0046_02,bathtub,7,60.0
13,scene0046_02,chair,8,264.0
13,scene0046_02,toilet,10,990.0
13,scene0046_02,door,11,
13,scene0046_02,door,12,
13,scene0046_02,door,13,
14,scene0050_00,otherfurniture,0,
14,scene0050_00,otherfurniture,1,502.0
14,scene0050_00,otherfurniture,8,523.0
14,scene0050_00,otherfurniture,9,530.0
14,scene0050_00,otherfurniture,11,507.0
14,scene0050_00,chair,2,242.0
14,scene0050_00,chair,3,243.0
14,scene0050_00,desk,4,428.0
14,scene0050_00,door,5,482.0
14,scene0050_00,door,6,476.0
14,scene0050_00,door,7,490.0
14,scene0050_00,door,12,446.0
14,scene0050_00,door,13,490.0
14,scene0050_00,door,14,476.0
14,scene0050_00,sofa,10,803.0
15,scene0050_01,sofa,0,788.0
15,scene0050_01,otherfurniture,1,541.0
15,scene0050_01,otherfurniture,7,532.0
15,scene0050_01,otherfurniture,8,524.0
15,scene0050_01,door,2,462.0
15,scene0050_01,door,4,448.0
15,scene0050_01,door,5,481.0
15,scene0050_01,door,10,465.0
15,scene0050_01,door,11,465.0
15,scene0050_01,door,12,481.0
15,scene0050_01,chair,3,269.0
15,scene0050_01,chair,9,230.0
15,scene0050_01,desk,6,402.0
16,scene0050_02,chair,0,250.0
16,scene0050_02,chair,1,257.0
16,scene0050_02,desk,2,429.0
16,scene0050_02,otherfurniture,3,515.0
16,scene0050_02,otherfurniture,10,488.0
16,scene0050_02,otherfurniture,12,539.0
16,scene0050_02,otherfurniture,13,
16,scene0050_02,sofa,4,759.0
16,scene0050_02,refrigerator,5,
16,scene0050_02,door,6,
16,scene0050_02,door,7,444.0
16,scene0050_02,door,8,481.0
16,scene0050_02,door,11,480.0
16,scene0050_02,door,14,481.0
16,scene0050_02,door,15,444.0
16,scene0050_02,table,9,838.0
17,scene0063_00,chair,0,211.0
17,scene0063_00,chair,1,209.0
17,scene0063_00,chair,2,
17,scene0063_00,chair,3,236.0
17,scene0063_00,cabinet,4,175.0
17,scene0063_00,cabinet,5,180.0
17,scene0063_00,cabinet,9,
17,scene0063_00,door,6,454.0
17,scene0063_00,table,7,797.0
17,scene0063_00,refrigerator,8,583.0
17,scene0063_00,counter,10,
18,scene0064_00,bookshelf,0,53.0
18,scene0064_00,bookshelf,8,55.0
18,scene0064_00,table,1,381.0
18,scene0064_00,table,2,379.0
18,scene0064_00,sofa,3,363.0
18,scene0064_00,sofa,4,368.0
18,scene0064_00,chair,5,100.0
18,scene0064_00,chair,6,111.0
18,scene0064_00,door,7,
19,scene0064_01,bookshelf,0,78.0
19,scene0064_01,bookshelf,1,79.0
19,scene0064_01,table,2,440.0
19,scene0064_01,table,3,463.0
19,scene0064_01,chair,4,130.0
19,scene0064_01,chair,5,125.0
19,scene0064_01,chair,6,133.0
19,scene0064_01,chair,7,117.0
19,scene0064_01,door,8,232.0
20,scene0077_00,window,0,732.0
20,scene0077_00,cabinet,1,156.0
20,scene0077_00,otherfurniture,2,417.0
20,scene0077_00,otherfurniture,5,395.0
20,scene0077_00,door,3,369.0
20,scene0077_00,door,4,
20,scene0077_00,door,6,
20,scene0077_00,door,9,370.0
20,scene0077_00,counter,7,242.0
20,scene0077_00,table,8,
21,scene0077_01,otherfurniture,0,358.0
21,scene0077_01,otherfurniture,2,350.0
21,scene0077_01,door,1,317.0
21,scene0077_01,door,5,325.0
21,scene0077_01,door,6,
21,scene0077_01,counter,3,218.0
21,scene0077_01,table,4,590.0
21,scene0077_01,window,7,
21,scene0077_01,cabinet,8,
22,scene0081_00,sofa,0,443.0
22,scene0081_00,sofa,6,446.0
22,scene0081_00,sofa,7,423.0
22,scene0081_00,otherfurniture,1,289.0
22,scene0081_00,otherfurniture,2,
22,scene0081_00,table,3,451.0
22,scene0081_00,table,4,471.0
22,scene0081_00,table,5,466.0
23,scene0081_01,chair,0,301.0
23,scene0081_01,chair,1,306.0
23,scene0081_01,chair,2,328.0
23,scene0081_01,chair,3,361.0
23,scene0081_01,chair,4,322.0
23,scene0081_01,chair,5,340.0
23,scene0081_01,chair,6,313.0
23,scene0081_01,chair,7,317.0
23,scene0081_01,chair,8,312.0
23,scene0081_01,chair,9,337.0
23,scene0081_01,chair,10,
23,scene0081_01,chair,11,315.0
23,scene0081_01,chair,12,
23,scene0081_01,chair,13,318.0
23,scene0081_01,chair,14,330.0
23,scene0081_01,chair,23,354.0
23,scene0081_01,chair,24,311.0
23,scene0081_01,chair,25,351.0
23,scene0081_01,chair,26,374.0
23,scene0081_01,chair,27,326.0
23,scene0081_01,chair,28,349.0
23,scene0081_01,chair,29,304.0
23,scene0081_01,chair,30,353.0
23,scene0081_01,chair,31,
23,scene0081_01,chair,32,343.0
23,scene0081_01,chair,33,341.0
23,scene0081_01,table,15,1127.0
23,scene0081_01,table,16,1192.0
23,scene0081_01,table,17,
23,scene0081_01,table,18,1189.0
23,scene0081_01,table,19,1152.0
23,scene0081_01,table,20,1187.0
23,scene0081_01,table,21,1148.0
23,scene0081_01,table,22,1170.0
24,scene0081_02,table,0,1057.0
24,scene0081_02,table,1,1062.0
24,scene0081_02,table,2,1017.0
24,scene0081_02,table,3,1059.0
24,scene0081_02,table,4,1036.0
24,scene0081_02,table,5,1034.0
24,scene0081_02,table,32,1040.0
24,scene0081_02,chair,6,291.0
24,scene0081_02,chair,7,318.0
24,scene0081_02,chair,8,292.0
24,scene0081_02,chair,9,309.0
24,scene0081_02,chair,10,285.0
24,scene0081_02,chair,11,334.0
24,scene0081_02,chair,12,288.0
24,scene0081_02,chair,13,313.0
24,scene0081_02,chair,14,277.0
24,scene0081_02,chair,15,300.0
24,scene0081_02,chair,16,272.0
24,scene0081_02,chair,17,329.0
24,scene0081_02,chair,18,321.0
24,scene0081_02,chair,19,302.0
24,scene0081_02,chair,20,326.0
24,scene0081_02,chair,21,278.0
24,scene0081_02,chair,22,316.0
24,scene0081_02,chair,23,293.0
24,scene0081_02,chair,24,308.0
24,scene0081_02,chair,25,274.0
24,scene0081_02,chair,26,269.0
24,scene0081_02,chair,27,290.0
24,scene0081_02,chair,28,286.0
24,scene0081_02,chair,29,268.0
24,scene0081_02,chair,30,282.0
24,scene0081_02,chair,31,319.0
24,scene0081_02,chair,33,331.0
25,scene0084_00,otherfurniture,0,476.0
25,scene0084_00,otherfurniture,6,464.0
25,scene0084_00,otherfurniture,7,446.0
25,scene0084_00,otherfurniture,8,488.0
25,scene0084_00,otherfurniture,10,460.0
25,scene0084_00,door,1,
25,scene0084_00,door,4,406.0
25,scene0084_00,showercurtain,2,
25,scene0084_00,toilet,3,799.0
25,scene0084_00,sink,5,671.0
25,scene0084_00,counter,9,267.0
25,scene0084_00,window,11,
26,scene0084_01,counter,0,294.0
26,scene0084_01,showercurtain,1,639.0
26,scene0084_01,showercurtain,10,
26,scene0084_01,toilet,2,831.0
26,scene0084_01,otherfurniture,3,489.0
26,scene0084_01,otherfurniture,5,480.0
26,scene0084_01,otherfurniture,7,508.0
26,scene0084_01,otherfurniture,8,478.0
26,scene0084_01,otherfurniture,11,
26,scene0084_01,door,4,
26,scene0084_01,door,9,410.0
26,scene0084_01,sink,6,663.0
26,scene0084_01,window,12,871.0
27,scene0084_02,toilet,0,754.0
27,scene0084_02,otherfurniture,1,
27,scene0084_02,otherfurniture,5,423.0
27,scene0084_02,otherfurniture,6,437.0
27,scene0084_02,otherfurniture,8,445.0
27,scene0084_02,otherfurniture,10,433.0
27,scene0084_02,counter,2,268.0
27,scene0084_02,showercurtain,3,565.0
27,scene0084_02,window,4,
27,scene0084_02,door,7,405.0
27,scene0084_02,door,11,405.0
27,scene0084_02,sink,9,656.0
28,scene0086_00,toilet,0,840.0
28,scene0086_00,toilet,1,836.0
28,scene0086_00,door,2,465.0
28,scene0086_00,door,3,
28,scene0086_00,door,4,443.0
28,scene0086_00,door,10,
28,scene0086_00,door,11,465.0
28,scene0086_00,door,12,441.0
28,scene0086_00,window,5,894.0
28,scene0086_00,otherfurniture,6,482.0
28,scene0086_00,otherfurniture,7,
28,scene0086_00,sink,8,723.0
28,scene0086_00,sink,9,713.0
29,scene0086_01,door,0,401.0
29,scene0086_01,door,1,395.0
29,scene0086_01,door,3,399.0
29,scene0086_01,door,9,426.0
29,scene0086_01,door,10,401.0
29,scene0086_01,door,11,395.0
29,scene0086_01,otherfurniture,2,478.0
29,scene0086_01,otherfurniture,4,
29,scene0086_01,toilet,5,816.0
29,scene0086_01,toilet,8,829.0
29,scene0086_01,sink,6,679.0
29,scene0086_01,sink,7,656.0
29,scene0086_01,window,12,880.0
30,scene0086_02,door,0,405.0
30,scene0086_02,door,1,431.0
30,scene0086_02,door,2,406.0
30,scene0086_02,door,3,
30,scene0086_02,door,6,406.0
30,scene0086_02,door,10,
30,scene0086_02,toilet,4,821.0
30,scene0086_02,toilet,5,790.0
30,scene0086_02,sink,7,659.0
30,scene0086_02,sink,9,685.0
30,scene0086_02,otherfurniture,8,471.0
30,scene0086_02,window,11,833.0
31,scene0088_00,chair,0,276.0
31,scene0088_00,chair,1,282.0
31,scene0088_00,chair,2,317.0
31,scene0088_00,chair,3,322.0
31,scene0088_00,chair,4,298.0
31,scene0088_00,chair,5,295.0
31,scene0088_00,chair,6,302.0
31,scene0088_00,chair,7,296.0
31,scene0088_00,chair,8,308.0
31,scene0088_00,chair,9,304.0
31,scene0088_00,chair,10,341.0
31,scene0088_00,chair,11,333.0
31,scene0088_00,chair,12,314.0
31,scene0088_00,chair,13,315.0
31,scene0088_00,chair,14,331.0
31,scene0088_00,chair,15,293.0
31,scene0088_00,chair,16,344.0
31,scene0088_00,chair,17,
31,scene0088_00,chair,18,
31,scene0088_00,chair,19,321.0
31,scene0088_00,chair,20,
31,scene0088_00,chair,21,301.0
31,scene0088_00,chair,22,
31,scene0088_00,chair,23,289.0
31,scene0088_00,chair,26,336.0
31,scene0088_00,table,24,
31,scene0088_00,window,25,1226.0
31,scene0088_00,otherfurniture,27,650.0
31,scene0088_00,door,28,579.0
31,scene0088_00,door,29,
32,scene0088_01,chair,0,289.0
32,scene0088_01,chair,1,314.0
32,scene0088_01,chair,4,287.0
32,scene0088_01,chair,5,269.0
32,scene0088_01,chair,7,262.0
32,scene0088_01,chair,8,282.0
32,scene0088_01,chair,9,256.0
32,scene0088_01,chair,10,266.0
32,scene0088_01,chair,11,268.0
32,scene0088_01,chair,12,292.0
32,scene0088_01,chair,16,297.0
32,scene0088_01,chair,17,274.0
32,scene0088_01,chair,18,303.0
32,scene0088_01,chair,19,259.0
32,scene0088_01,chair,20,263.0
32,scene0088_01,chair,21,261.0
32,scene0088_01,chair,22,273.0
32,scene0088_01,chair,23,273.0
32,scene0088_01,table,2,
32,scene0088_01,table,3,
32,scene0088_01,window,6,
32,scene0088_01,window,14,1095.0
32,scene0088_01,door,13,564.0
32,scene0088_01,otherfurniture,15,595.0
33,scene0088_02,otherfurniture,0,684.0
33,scene0088_02,cabinet,1,232.0
33,scene0088_02,window,2,
33,scene0088_02,window,3,
33,scene0088_02,window,29,1183.0
33,scene0088_02,chair,4,332.0
33,scene0088_02,chair,5,279.0
33,scene0088_02,chair,6,293.0
33,scene0088_02,chair,7,300.0
33,scene0088_02,chair,8,277.0
33,scene0088_02,chair,9,319.0
33,scene0088_02,chair,10,332.0
33,scene0088_02,chair,11,292.0
33,scene0088_02,chair,12,335.0
33,scene0088_02,chair,13,308.0
33,scene0088_02,chair,14,308.0
33,scene0088_02,chair,15,316.0
33,scene0088_02,chair,16,327.0
33,scene0088_02,chair,17,
33,scene0088_02,chair,18,289.0
33,scene0088_02,chair,19,313.0
33,scene0088_02,chair,20,283.0
33,scene0088_02,chair,21,337.0
33,scene0088_02,chair,22,
33,scene0088_02,chair,23,343.0
33,scene0088_02,chair,24,281.0
33,scene0088_02,chair,25,311.0
33,scene0088_02,chair,26,334.0
33,scene0088_02,chair,27,314.0
33,scene0088_02,table,28,
33,scene0088_02,door,30,582.0
34,scene0088_03,table,0,
34,scene0088_03,chair,1,270.0
34,scene0088_03,chair,2,274.0
34,scene0088_03,chair,3,323.0
34,scene0088_03,chair,4,297.0
34,scene0088_03,chair,5,308.0
34,scene0088_03,chair,6,313.0
34,scene0088_03,chair,7,288.0
34,scene0088_03,chair,8,294.0
34,scene0088_03,chair,9,281.0
34,scene0088_03,chair,10,263.0
34,scene0088_03,chair,11,303.0
34,scene0088_03,chair,12,279.0
34,scene0088_03,chair,13,296.0
34,scene0088_03,chair,14,320.0
34,scene0088_03,chair,15,305.0
34,scene0088_03,chair,16,284.0
34,scene0088_03,chair,17,312.0
34,scene0088_03,chair,18,264.0
34,scene0088_03,chair,19,286.0
34,scene0088_03,chair,22,266.0
34,scene0088_03,chair,23,
34,scene0088_03,chair,24,273.0
34,scene0088_03,door,20,564.0
34,scene0088_03,window,21,
35,scene0095_00,chair,0,218.0
35,scene0095_00,chair,1,249.0
35,scene0095_00,chair,2,228.0
35,scene0095_00,chair,3,245.0
35,scene0095_00,chair,4,222.0
35,scene0095_00,chair,7,254.0
35,scene0095_00,chair,8,
35,scene0095_00,chair,9,264.0
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,212.0
35,scene0095_00,chair,12,225.0
35,scene0095_00,chair,13,217.0
35,scene0095_00,chair,14,232.0
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,240.0
35,scene0095_00,chair,17,249.0
35,scene0095_00,cabinet,5,209.0
35,scene0095_00,table,6,822.0
35,scene0095_00,window,18,918.0
35,scene0095_00,window,19,936.0
35,scene0095_00,otherfurniture,20,
35,scene0095_00,door,21,
36,scene0095_01,otherfurniture,0,667.0
36,scene0095_01,chair,1,323.0
36,scene0095_01,chair,2,296.0
36,scene0095_01,chair,3,308.0
36,scene0095_01,chair,4,276.0
36,scene0095_01,chair,5,295.0
36,scene0095_01,chair,6,342.0
36,scene0095_01,chair,7,299.0
36,scene0095_01,chair,8,337.0
36,scene0095_01,chair,9,285.0
36,scene0095_01,chair,10,336.0
36,scene0095_01,chair,11,293.0
36,scene0095_01,chair,12,313.0
36,scene0095_01,chair,13,310.0
36,scene0095_01,chair,14,281.0
36,scene0095_01,chair,15,331.0
36,scene0095_01,chair,16,288.0
36,scene0095_01,chair,20,
36,scene0095_01,table,17,1056.0
36,scene0095_01,cabinet,18,236.0
36,scene0095_01,window,19,
37,scene0100_00,sink,0,440.0
37,scene0100_00,cabinet,1,126.0
37,scene0100_00,toilet,2,514.0
37,scene0100_00,bathtub,3,12.0
37,scene0100_00,otherfurniture,4,
37,scene0100_00,door,5,277.0
37,scene0100_00,door,7,
37,scene0100_00,window,6,
38,scene0100_01,toilet,0,460.0
38,scene0100_01,cabinet,1,110.0
38,scene0100_01,bathtub,2,1.0
38,scene0100_01,door,3,248.0
38,scene0100_01,door,4,
38,scene0100_01,sink,5,374.0
38,scene0100_01,otherfurniture,6,
39,scene0100_02,sink,0,
39,scene0100_02,cabinet,1,75.0
39,scene0100_02,door,2,216.0
39,scene0100_02,counter,3,
39,scene0100_02,toilet,4,414.0
39,scene0100_02,otherfurniture,5,
39,scene0100_02,bathtub,6,18.0
40,scene0131_00,chair,0,204.0
40,scene0131_00,chair,1,228.0
40,scene0131_00,chair,2,210.0
40,scene0131_00,chair,3,241.0
40,scene0131_00,chair,4,236.0
40,scene0131_00,chair,5,214.0
40,scene0131_00,chair,6,237.0
40,scene0131_00,chair,7,248.0
40,scene0131_00,chair,8,234.0
40,scene0131_00,desk,9,
40,scene0131_00,refrigerator,10,584.0
40,scene0131_00,refrigerator,12,602.0
40,scene0131_00,sofa,11,
41,scene0131_01,refrigerator,0,638.0
41,scene0131_01,refrigerator,12,658.0
41,scene0131_01,sofa,1,839.0
41,scene0131_01,desk,2,
41,scene0131_01,chair,3,282.0
41,scene0131_01,chair,4,246.0
41,scene0131_01,chair,5,245.0
41,scene0131_01,chair,6,260.0
41,scene0131_01,chair,7,273.0
41,scene0131_01,chair,8,240.0
41,scene0131_01,chair,9,262.0
41,scene0131_01,chair,10,279.0
41,scene0131_01,chair,11,
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,229.0
42,scene0131_02,chair,2,259.0
42,scene0131_02,chair,3,245.0
42,scene0131_02,chair,4,226.0
42,scene0131_02,chair,5,260.0
42,scene0131_02,chair,6,261.0
42,scene0131_02,chair,7,224.0
42,scene0131_02,chair,8,265.0
42,scene0131_02,chair,9,250.0
42,scene0131_02,cabinet,10,215.0
42,scene0131_02,refrigerator,11,596.0
42,scene0131_02,refrigerator,13,601.0
42,scene0131_02,sofa,12,780.0
43,scene0139_00,otherfurniture,0,335.0
43,scene0139_00,otherfurniture,1,355.0
43,scene0139_00,otherfurniture,2,335.0
43,scene0139_00,otherfurniture,4,
43,scene0139_00,otherfurniture,9,351.0
43,scene0139_00,cabinet,3,
43,scene0139_00,door,5,317.0
43,scene0139_00,door,6,305.0
43,scene0139_00,sink,7,483.0
43,scene0139_00,table,8,559.0
44,scene0144_00,bed,0,74.0
44,scene0144_00,table,1,813.0
44,scene0144_00,curtain,2,348.0
44,scene0144_00,curtain,8,
44,scene0144_00,chair,3,234.0
44,scene0144_00,chair,4,223.0
44,scene0144_00,chair,10,215.0
44,scene0144_00,window,5,946.0
44,scene0144_00,door,6,461.0
44,scene0144_00,door,7,455.0
44,scene0144_00,door,9,
45,scene0144_01,desk,0,343.0
45,scene0144_01,bed,1,93.0
45,scene0144_01,chair,2,222.0
45,scene0144_01,chair,3,227.0
45,scene0144_01,chair,4,211.0
45,scene0144_01,door,5,414.0
