img_id,scan_name,classname,gt_bbox_index,pred_bbox_index,spatial_zone
5,scene0025_00,cabinet,9,168.0,3
5,scene0025_00,cabinet,15,166.0,4
5,scene0025_00,otherfurniture,10,506.0,4
5,scene0025_00,otherfurniture,11,482.0,4
5,scene0025_00,otherfurniture,12,,4
5,scene0025_00,window,13,,4
5,scene0025_00,window,14,928.0,4
6,scene0025_01,sofa,0,667.0,4
6,scene0025_01,sofa,1,666.0,4
6,scene0025_01,cabinet,2,142.0,4
6,scene0025_01,cabinet,4,146.0,4
6,scene0025_01,cabinet,13,160.0,4
6,scene0025_01,cabinet,14,166.0,4
6,scene0025_01,table,3,733.0,3
6,scene0025_01,chair,5,198.0,3
6,scene0025_01,chair,6,,3
6,scene0025_01,door,7,396.0,4
6,scene0025_01,door,11,396.0,4
6,scene0025_01,desk,8,347.0,3
6,scene0025_01,window,9,,4
6,scene0025_01,window,10,839.0,4
6,scene0025_01,window,12,,4
7,scene0025_02,sofa,0,761.0,4
7,scene0025_02,sofa,7,760.0,4
7,scene0025_02,door,1,468.0,4
7,scene0025_02,desk,2,384.0,3
7,scene0025_02,desk,3,384.0,3
7,scene0025_02,cabinet,4,174.0,4
7,scene0025_02,cabinet,6,210.0,4
7,scene0025_02,cabinet,8,178.0,4
7,scene0025_02,cabinet,9,171.0,4
7,scene0025_02,chair,5,224.0,3
7,scene0025_02,chair,12,247.0,3
7,scene0025_02,window,10,,4
7,scene0025_02,window,11,963.0,4
8,scene0030_00,chair,0,,3
8,scene0030_00,chair,1,235.0,3
8,scene0030_00,chair,2,255.0,3
8,scene0030_00,chair,3,285.0,4
8,scene0030_00,chair,4,254.0,3
8,scene0030_00,chair,5,281.0,3
8,scene0030_00,chair,6,289.0,4
8,scene0030_00,chair,7,238.0,3
8,scene0030_00,chair,8,270.0,3
8,scene0030_00,chair,9,276.0,3
8,scene0030_00,chair,10,239.0,2
8,scene0030_00,chair,11,268.0,4
8,scene0030_00,chair,12,274.0,3
8,scene0030_00,chair,13,282.0,3
8,scene0030_00,chair,14,,3
8,scene0030_00,chair,15,241.0,3
8,scene0030_00,chair,27,250.0,4
8,scene0030_00,bookshelf,16,153.0,4
8,scene0030_00,bookshelf,17,163.0,4
8,scene0030_00,bookshelf,18,,4
8,scene0030_00,bookshelf,19,142.0,4
8,scene0030_00,bookshelf,31,,4
8,scene0030_00,window,20,,4
8,scene0030_00,window,21,1000.0,4
8,scene0030_00,window,30,,4
8,scene0030_00,table,22,887.0,3
8,scene0030_00,table,23,,2
8,scene0030_00,table,24,901.0,4
8,scene0030_00,table,25,874.0,4
8,scene0030_00,table,26,925.0,2
8,scene0030_00,door,28,488.0,4
8,scene0030_00,door,32,488.0,4
8,scene0030_00,otherfurniture,29,,4
9,scene0030_01,bookshelf,0,,4
9,scene0030_01,bookshelf,1,129.0,4
9,scene0030_01,bookshelf,2,157.0,4
9,scene0030_01,bookshelf,18,,4
9,scene0030_01,bookshelf,19,,4
9,scene0030_01,chair,3,264.0,3
9,scene0030_01,chair,4,253.0,3
9,scene0030_01,chair,5,274.0,3
9,scene0030_01,chair,6,280.0,4
9,scene0030_01,chair,7,297.0,3
9,scene0030_01,chair,13,259.0,4
9,scene0030_01,chair,14,,4
9,scene0030_01,chair,15,,4
9,scene0030_01,chair,23,,3
9,scene0030_01,chair,24,275.0,4
9,scene0030_01,chair,25,291.0,3
9,scene0030_01,chair,26,,3
9,scene0030_01,chair,27,258.0,3
9,scene0030_01,chair,28,254.0,3
9,scene0030_01,chair,30,,3
9,scene0030_01,chair,31,271.0,3
9,scene0030_01,door,8,,4
9,scene0030_01,door,17,,4
9,scene0030_01,table,9,927.0,4
9,scene0030_01,table,10,946.0,3
9,scene0030_01,table,11,,2
9,scene0030_01,table,12,932.0,4
9,scene0030_01,table,29,,2
9,scene0030_01,otherfurniture,16,552.0,4
9,scene0030_01,window,20,,4
9,scene0030_01,window,21,,4
9,scene0030_01,window,22,1026.0,4
10,scene0030_02,table,0,960.0,3
10,scene0030_02,table,1,,2
10,scene0030_02,table,13,,4
10,scene0030_02,table,14,930.0,4
10,scene0030_02,table,33,955.0,3
10,scene0030_02,table,34,968.0,4
10,scene0030_02,otherfurniture,2,565.0,4
10,scene0030_02,bookshelf,3,156.0,4
10,scene0030_02,bookshelf,6,153.0,4
10,scene0030_02,bookshelf,7,,4
10,scene0030_02,bookshelf,8,181.0,4
10,scene0030_02,bookshelf,12,142.0,4
10,scene0030_02,bookshelf,32,,4
10,scene0030_02,door,4,523.0,4
10,scene0030_02,door,5,523.0,4
10,scene0030_02,window,9,,4
10,scene0030_02,window,10,,4
10,scene0030_02,window,11,1045.0,4
10,scene0030_02,chair,15,272.0,3
10,scene0030_02,chair,16,292.0,3
10,scene0030_02,chair,17,249.0,3
10,scene0030_02,chair,18,263.0,3
10,scene0030_02,chair,19,299.0,2
10,scene0030_02,chair,20,268.0,3
10,scene0030_02,chair,21,280.0,3
10,scene0030_02,chair,22,261.0,3
10,scene0030_02,chair,23,273.0,3
10,scene0030_02,chair,24,276.0,3
10,scene0030_02,chair,25,247.0,4
10,scene0030_02,chair,26,298.0,3
10,scene0030_02,chair,27,281.0,3
10,scene0030_02,chair,28,255.0,3
10,scene0030_02,chair,29,277.0,4
10,scene0030_02,chair,30,248.0,2
10,scene0030_02,chair,31,300.0,4
11,scene0046_00,picture,0,,2
11,scene0046_00,chair,1,213.0,3
11,scene0046_00,bathtub,2,4.0,4
11,scene0046_00,bed,3,51.0,3
11,scene0046_00,otherfurniture,4,472.0,4
11,scene0046_00,otherfurniture,6,,3
11,scene0046_00,desk,5,382.0,3
11,scene0046_00,table,7,721.0,4
11,scene0046_00,door,8,,4
11,scene0046_00,door,9,422.0,2
11,scene0046_00,door,10,416.0,2
11,scene0046_00,toilet,11,779.0,3
11,scene0046_00,sink,12,643.0,3
11,scene0046_00,showercurtain,13,589.0,3
11,scene0046_00,curtain,14,303.0,4
12,scene0046_01,curtain,0,345.0,4
12,scene0046_01,showercurtain,1,655.0,4
12,scene0046_01,table,2,812.0,3
12,scene0046_01,toilet,3,,3
12,scene0046_01,otherfurniture,4,515.0,4
12,scene0046_01,otherfurniture,10,512.0,4
12,scene0046_01,otherfurniture,13,,4
12,scene0046_01,bed,5,101.0,3
12,scene0046_01,chair,6,231.0,3
12,scene0046_01,bathtub,7,16.0,4
12,scene0046_01,sink,8,722.0,3
12,scene0046_01,door,9,477.0,4
12,scene0046_01,door,11,450.0,3
12,scene0046_01,door,12,483.0,2
13,scene0046_02,otherfurniture,0,,4
13,scene0046_02,otherfurniture,9,605.0,3
13,scene0046_02,desk,1,467.0,3
13,scene0046_02,curtain,2,392.0,4
13,scene0046_02,curtain,3,412.0,4
13,scene0046_02,sink,4,,3
13,scene0046_02,cabinet,5,206.0,4
13,scene0046_02,bed,6,61.0,3
13,scene0046_02,bathtub,7,37.0,4
13,scene0046_02,chair,8,275.0,3
13,scene0046_02,toilet,10,1011.0,3
13,scene0046_02,door,11,,4
13,scene0046_02,door,12,538.0,2
13,scene0046_02,door,13,,2
14,scene0050_00,otherfurniture,0,,4
14,scene0050_00,otherfurniture,1,485.0,4
14,scene0050_00,otherfurniture,8,483.0,3
14,scene0050_00,otherfurniture,9,519.0,3
14,scene0050_00,otherfurniture,11,502.0,4
14,scene0050_00,chair,2,241.0,3
14,scene0050_00,chair,3,222.0,3
14,scene0050_00,desk,4,370.0,3
14,scene0050_00,door,5,436.0,2
14,scene0050_00,door,6,,4
14,scene0050_00,door,7,,4
14,scene0050_00,door,12,437.0,4
14,scene0050_00,door,13,434.0,4
14,scene0050_00,door,14,,4
14,scene0050_00,sofa,10,766.0,3
15,scene0050_01,sofa,0,915.0,3
15,scene0050_01,otherfurniture,1,611.0,4
15,scene0050_01,otherfurniture,7,612.0,3
15,scene0050_01,otherfurniture,8,580.0,3
15,scene0050_01,door,2,535.0,4
15,scene0050_01,door,4,528.0,4
15,scene0050_01,door,5,558.0,4
15,scene0050_01,door,10,506.0,4
15,scene0050_01,door,11,506.0,4
15,scene0050_01,door,12,558.0,4
15,scene0050_01,chair,3,303.0,3
15,scene0050_01,chair,9,257.0,3
15,scene0050_01,desk,6,481.0,3
16,scene0050_02,chair,0,259.0,3
16,scene0050_02,chair,1,264.0,3
16,scene0050_02,desk,2,413.0,3
16,scene0050_02,otherfurniture,3,500.0,3
16,scene0050_02,otherfurniture,10,529.0,4
16,scene0050_02,otherfurniture,12,504.0,3
16,scene0050_02,otherfurniture,13,,3
16,scene0050_02,sofa,4,790.0,3
16,scene0050_02,refrigerator,5,,4
16,scene0050_02,door,6,,3
16,scene0050_02,door,7,467.0,4
16,scene0050_02,door,8,481.0,4
16,scene0050_02,door,11,455.0,4
16,scene0050_02,door,14,481.0,4
16,scene0050_02,door,15,467.0,4
16,scene0050_02,table,9,829.0,4
17,scene0063_00,chair,0,151.0,3
17,scene0063_00,chair,1,144.0,4
17,scene0063_00,chair,2,157.0,2
17,scene0063_00,chair,3,147.0,2
17,scene0063_00,cabinet,4,119.0,4
17,scene0063_00,cabinet,5,,4
17,scene0063_00,cabinet,9,110.0,4
17,scene0063_00,door,6,292.0,4
17,scene0063_00,table,7,552.0,4
17,scene0063_00,refrigerator,8,418.0,4
17,scene0063_00,counter,10,188.0,4
18,scene0064_00,bookshelf,0,,3
18,scene0064_00,bookshelf,8,65.0,4
18,scene0064_00,table,1,478.0,3
18,scene0064_00,table,2,469.0,3
18,scene0064_00,sofa,3,464.0,3
18,scene0064_00,sofa,4,446.0,3
18,scene0064_00,chair,5,124.0,2
18,scene0064_00,chair,6,143.0,3
18,scene0064_00,door,7,249.0,4
19,scene0064_01,bookshelf,0,85.0,4
19,scene0064_01,bookshelf,1,76.0,4
19,scene0064_01,table,2,537.0,4
19,scene0064_01,table,3,539.0,3
19,scene0064_01,chair,4,160.0,3
19,scene0064_01,chair,5,159.0,3
19,scene0064_01,chair,6,151.0,2
19,scene0064_01,chair,7,149.0,3
19,scene0064_01,door,8,280.0,4
20,scene0077_00,window,0,842.0,4
20,scene0077_00,cabinet,1,155.0,3
20,scene0077_00,otherfurniture,2,444.0,4
20,scene0077_00,otherfurniture,5,439.0,4
20,scene0077_00,door,3,386.0,4
20,scene0077_00,door,4,397.0,3
20,scene0077_00,door,6,,4
20,scene0077_00,door,9,422.0,4
20,scene0077_00,counter,7,256.0,4
20,scene0077_00,table,8,,2
21,scene0077_01,otherfurniture,0,281.0,4
21,scene0077_01,otherfurniture,2,284.0,4
21,scene0077_01,door,1,268.0,4
21,scene0077_01,door,5,274.0,3
21,scene0077_01,door,6,255.0,3
21,scene0077_01,counter,3,165.0,3
21,scene0077_01,table,4,481.0,3
21,scene0077_01,window,7,,4
21,scene0077_01,cabinet,8,,3
22,scene0081_00,sofa,0,446.0,4
22,scene0081_00,sofa,6,445.0,3
22,scene0081_00,sofa,7,428.0,4
22,scene0081_00,otherfurniture,1,284.0,3
22,scene0081_00,otherfurniture,2,290.0,3
22,scene0081_00,table,3,465.0,3
22,scene0081_00,table,4,472.0,3
22,scene0081_00,table,5,450.0,2
23,scene0081_01,chair,0,274.0,4
23,scene0081_01,chair,1,275.0,3
23,scene0081_01,chair,2,300.0,2
23,scene0081_01,chair,3,,3
23,scene0081_01,chair,4,,4
23,scene0081_01,chair,5,271.0,2
23,scene0081_01,chair,6,278.0,2
23,scene0081_01,chair,7,294.0,2
23,scene0081_01,chair,8,272.0,4
23,scene0081_01,chair,9,312.0,2
23,scene0081_01,chair,10,289.0,2
23,scene0081_01,chair,11,317.0,4
23,scene0081_01,chair,12,,3
23,scene0081_01,chair,13,287.0,4
23,scene0081_01,chair,14,306.0,3
23,scene0081_01,chair,23,320.0,3
23,scene0081_01,chair,24,295.0,4
23,scene0081_01,chair,25,283.0,2
23,scene0081_01,chair,26,318.0,2
23,scene0081_01,chair,27,311.0,1
23,scene0081_01,chair,28,269.0,3
23,scene0081_01,chair,29,316.0,2
23,scene0081_01,chair,30,286.0,3
23,scene0081_01,chair,31,325.0,2
23,scene0081_01,chair,32,292.0,2
23,scene0081_01,chair,33,293.0,2
23,scene0081_01,table,15,1016.0,3
23,scene0081_01,table,16,1055.0,2
23,scene0081_01,table,17,,3
23,scene0081_01,table,18,,4
23,scene0081_01,table,19,1027.0,3
23,scene0081_01,table,20,1022.0,2
23,scene0081_01,table,21,1028.0,3
23,scene0081_01,table,22,1011.0,2
24,scene0081_02,table,0,1000.0,2
24,scene0081_02,table,1,998.0,3
24,scene0081_02,table,2,1035.0,3
24,scene0081_02,table,3,1020.0,2
24,scene0081_02,table,4,1009.0,2
24,scene0081_02,table,5,1005.0,2
24,scene0081_02,table,32,1024.0,4
24,scene0081_02,chair,6,291.0,2
24,scene0081_02,chair,7,321.0,3
24,scene0081_02,chair,8,277.0,3
24,scene0081_02,chair,9,288.0,2
24,scene0081_02,chair,10,279.0,2
24,scene0081_02,chair,11,304.0,3
24,scene0081_02,chair,12,297.0,3
24,scene0081_02,chair,13,284.0,2
24,scene0081_02,chair,14,273.0,3
24,scene0081_02,chair,15,269.0,1
24,scene0081_02,chair,16,296.0,2
24,scene0081_02,chair,17,266.0,3
24,scene0081_02,chair,18,275.0,3
24,scene0081_02,chair,19,293.0,3
24,scene0081_02,chair,20,274.0,1
24,scene0081_02,chair,21,311.0,2
24,scene0081_02,chair,22,261.0,3
24,scene0081_02,chair,23,289.0,3
24,scene0081_02,chair,24,313.0,3
24,scene0081_02,chair,25,267.0,4
24,scene0081_02,chair,26,262.0,3
24,scene0081_02,chair,27,268.0,3
24,scene0081_02,chair,28,319.0,3
24,scene0081_02,chair,29,260.0,4
24,scene0081_02,chair,30,280.0,4
24,scene0081_02,chair,31,287.0,3
24,scene0081_02,chair,33,276.0,4
25,scene0084_00,otherfurniture,0,410.0,3
25,scene0084_00,otherfurniture,6,409.0,4
25,scene0084_00,otherfurniture,7,,3
25,scene0084_00,otherfurniture,8,419.0,3
25,scene0084_00,otherfurniture,10,428.0,4
25,scene0084_00,door,1,388.0,2
25,scene0084_00,door,4,388.0,2
25,scene0084_00,showercurtain,2,,2
25,scene0084_00,toilet,3,737.0,4
25,scene0084_00,sink,5,617.0,4
25,scene0084_00,counter,9,238.0,3
25,scene0084_00,window,11,801.0,4
26,scene0084_01,counter,0,,3
26,scene0084_01,showercurtain,1,605.0,2
26,scene0084_01,showercurtain,10,,4
26,scene0084_01,toilet,2,849.0,4
26,scene0084_01,otherfurniture,3,461.0,3
26,scene0084_01,otherfurniture,5,,4
26,scene0084_01,otherfurniture,7,473.0,4
26,scene0084_01,otherfurniture,8,475.0,3
26,scene0084_01,otherfurniture,11,,3
26,scene0084_01,door,4,403.0,3
26,scene0084_01,door,9,403.0,3
26,scene0084_01,sink,6,650.0,4
26,scene0084_01,window,12,851.0,4
27,scene0084_02,toilet,0,806.0,3
27,scene0084_02,otherfurniture,1,,4
27,scene0084_02,otherfurniture,5,450.0,4
27,scene0084_02,otherfurniture,6,,3
27,scene0084_02,otherfurniture,8,469.0,4
27,scene0084_02,otherfurniture,10,499.0,3
27,scene0084_02,counter,2,258.0,3
27,scene0084_02,showercurtain,3,644.0,1
27,scene0084_02,window,4,,4
27,scene0084_02,door,7,403.0,4
27,scene0084_02,door,11,403.0,4
27,scene0084_02,sink,9,,3
28,scene0086_00,toilet,0,673.0,3
28,scene0086_00,toilet,1,679.0,3
28,scene0086_00,door,2,353.0,4
28,scene0086_00,door,3,365.0,4
28,scene0086_00,door,4,361.0,3
28,scene0086_00,door,10,,4
28,scene0086_00,door,11,353.0,4
28,scene0086_00,door,12,370.0,1
28,scene0086_00,window,5,754.0,4
28,scene0086_00,otherfurniture,6,406.0,4
28,scene0086_00,otherfurniture,7,,4
28,scene0086_00,sink,8,546.0,3
28,scene0086_00,sink,9,584.0,3
29,scene0086_01,door,0,,4
29,scene0086_01,door,1,377.0,4
29,scene0086_01,door,3,373.0,1
29,scene0086_01,door,9,388.0,3
29,scene0086_01,door,10,408.0,4
29,scene0086_01,door,11,377.0,4
29,scene0086_01,otherfurniture,2,430.0,4
29,scene0086_01,otherfurniture,4,,4
29,scene0086_01,toilet,5,772.0,3
29,scene0086_01,toilet,8,747.0,3
29,scene0086_01,sink,6,615.0,4
29,scene0086_01,sink,7,606.0,3
29,scene0086_01,window,12,820.0,4
30,scene0086_02,door,0,387.0,4
30,scene0086_02,door,1,390.0,3
30,scene0086_02,door,2,386.0,4
30,scene0086_02,door,3,409.0,1
30,scene0086_02,door,6,,4
30,scene0086_02,door,10,387.0,4
30,scene0086_02,toilet,4,764.0,4
30,scene0086_02,toilet,5,771.0,3
30,scene0086_02,sink,7,643.0,3
30,scene0086_02,sink,9,635.0,3
30,scene0086_02,otherfurniture,8,424.0,4
30,scene0086_02,window,11,786.0,4
31,scene0088_00,chair,0,298.0,2
31,scene0088_00,chair,1,330.0,2
31,scene0088_00,chair,2,311.0,2
31,scene0088_00,chair,3,303.0,2
31,scene0088_00,chair,4,292.0,3
31,scene0088_00,chair,5,282.0,2
31,scene0088_00,chair,6,349.0,3
31,scene0088_00,chair,7,331.0,3
31,scene0088_00,chair,8,299.0,2
31,scene0088_00,chair,9,312.0,3
31,scene0088_00,chair,10,328.0,4
31,scene0088_00,chair,11,327.0,3
31,scene0088_00,chair,12,317.0,1
31,scene0088_00,chair,13,307.0,4
31,scene0088_00,chair,14,301.0,4
31,scene0088_00,chair,15,313.0,3
31,scene0088_00,chair,16,293.0,4
31,scene0088_00,chair,17,322.0,3
31,scene0088_00,chair,18,345.0,4
31,scene0088_00,chair,19,295.0,3
31,scene0088_00,chair,20,,3
31,scene0088_00,chair,21,335.0,4
31,scene0088_00,chair,22,310.0,3
31,scene0088_00,chair,23,325.0,3
31,scene0088_00,chair,26,348.0,4
31,scene0088_00,table,24,,1
31,scene0088_00,window,25,,4
31,scene0088_00,otherfurniture,27,641.0,4
31,scene0088_00,door,28,595.0,4
31,scene0088_00,door,29,,4
32,scene0088_01,chair,0,230.0,3
32,scene0088_01,chair,1,253.0,3
32,scene0088_01,chair,4,271.0,3
32,scene0088_01,chair,5,256.0,4
32,scene0088_01,chair,7,261.0,3
32,scene0088_01,chair,8,261.0,4
32,scene0088_01,chair,9,,4
32,scene0088_01,chair,10,236.0,2
32,scene0088_01,chair,11,231.0,2
32,scene0088_01,chair,12,263.0,2
32,scene0088_01,chair,16,228.0,3
32,scene0088_01,chair,17,241.0,3
32,scene0088_01,chair,18,260.0,2
32,scene0088_01,chair,19,233.0,2
32,scene0088_01,chair,20,221.0,3
32,scene0088_01,chair,21,227.0,2
32,scene0088_01,chair,22,238.0,3
32,scene0088_01,chair,23,270.0,3
32,scene0088_01,table,2,,2
32,scene0088_01,table,3,,4
32,scene0088_01,window,6,,4
32,scene0088_01,window,14,963.0,4
32,scene0088_01,door,13,482.0,4
32,scene0088_01,otherfurniture,15,518.0,4
33,scene0088_02,otherfurniture,0,597.0,4
33,scene0088_02,cabinet,1,242.0,4
33,scene0088_02,window,2,1096.0,4
33,scene0088_02,window,3,1148.0,4
33,scene0088_02,window,29,,4
33,scene0088_02,chair,4,285.0,3
33,scene0088_02,chair,5,293.0,3
33,scene0088_02,chair,6,296.0,2
33,scene0088_02,chair,7,311.0,2
33,scene0088_02,chair,8,303.0,3
33,scene0088_02,chair,9,304.0,3
33,scene0088_02,chair,10,285.0,4
33,scene0088_02,chair,11,309.0,3
33,scene0088_02,chair,12,286.0,4
33,scene0088_02,chair,13,294.0,3
33,scene0088_02,chair,14,310.0,3
33,scene0088_02,chair,15,268.0,3
33,scene0088_02,chair,16,272.0,1
33,scene0088_02,chair,17,,2
33,scene0088_02,chair,18,301.0,2
33,scene0088_02,chair,19,313.0,3
33,scene0088_02,chair,20,307.0,3
33,scene0088_02,chair,21,259.0,2
33,scene0088_02,chair,22,299.0,1
33,scene0088_02,chair,23,318.0,2
33,scene0088_02,chair,24,302.0,4
33,scene0088_02,chair,25,308.0,3
33,scene0088_02,chair,26,290.0,4
33,scene0088_02,chair,27,287.0,2
33,scene0088_02,table,28,,1
33,scene0088_02,door,30,523.0,4
34,scene0088_03,table,0,,1
34,scene0088_03,chair,1,237.0,2
34,scene0088_03,chair,2,230.0,2
34,scene0088_03,chair,3,241.0,3
34,scene0088_03,chair,4,251.0,3
34,scene0088_03,chair,5,256.0,4
34,scene0088_03,chair,6,231.0,2
34,scene0088_03,chair,7,220.0,2
34,scene0088_03,chair,8,233.0,4
34,scene0088_03,chair,9,224.0,2
34,scene0088_03,chair,10,255.0,2
34,scene0088_03,chair,11,260.0,4
34,scene0088_03,chair,12,262.0,2
34,scene0088_03,chair,13,234.0,4
34,scene0088_03,chair,14,257.0,4
34,scene0088_03,chair,15,243.0,4
34,scene0088_03,chair,16,249.0,3
34,scene0088_03,chair,17,258.0,4
34,scene0088_03,chair,18,216.0,3
34,scene0088_03,chair,19,248.0,2
34,scene0088_03,chair,22,263.0,3
34,scene0088_03,chair,23,240.0,2
34,scene0088_03,chair,24,226.0,2
34,scene0088_03,door,20,447.0,3
34,scene0088_03,window,21,,3
35,scene0095_00,chair,0,274.0,2
35,scene0095_00,chair,1,306.0,4
35,scene0095_00,chair,2,283.0,2
35,scene0095_00,chair,3,257.0,2
35,scene0095_00,chair,4,286.0,2
35,scene0095_00,chair,7,299.0,2
35,scene0095_00,chair,8,263.0,2
35,scene0095_00,chair,9,,2
35,scene0095_00,chair,10,,3
35,scene0095_00,chair,11,252.0,2
35,scene0095_00,chair,12,303.0,3
35,scene0095_00,chair,13,259.0,3
35,scene0095_00,chair,14,,2
35,scene0095_00,chair,15,,3
35,scene0095_00,chair,16,284.0,2
35,scene0095_00,chair,17,313.0,4
35,scene0095_00,cabinet,5,216.0,4
35,scene0095_00,table,6,973.0,3
35,scene0095_00,window,18,1131.0,4
35,scene0095_00,window,19,1108.0,4
35,scene0095_00,otherfurniture,20,573.0,4
35,scene0095_00,door,21,,4
36,scene0095_01,otherfurniture,0,559.0,4
36,scene0095_01,chair,1,250.0,3
36,scene0095_01,chair,2,275.0,3
36,scene0095_01,chair,3,256.0,2
36,scene0095_01,chair,4,236.0,4
36,scene0095_01,chair,5,263.0,2
36,scene0095_01,chair,6,269.0,2
36,scene0095_01,chair,7,254.0,2
36,scene0095_01,chair,8,,3
36,scene0095_01,chair,9,271.0,2
36,scene0095_01,chair,10,248.0,2
36,scene0095_01,chair,11,255.0,3
36,scene0095_01,chair,12,274.0,2
36,scene0095_01,chair,13,,2
36,scene0095_01,chair,14,258.0,3
36,scene0095_01,chair,15,242.0,3
36,scene0095_01,chair,16,249.0,2
36,scene0095_01,chair,20,,4
36,scene0095_01,table,17,909.0,3
36,scene0095_01,cabinet,18,198.0,4
36,scene0095_01,window,19,1010.0,4
37,scene0100_00,sink,0,,3
37,scene0100_00,cabinet,1,126.0,2
37,scene0100_00,toilet,2,529.0,3
37,scene0100_00,bathtub,3,18.0,3
37,scene0100_00,otherfurniture,4,,4
37,scene0100_00,door,5,284.0,3
37,scene0100_00,door,7,,3
37,scene0100_00,window,6,,3
38,scene0100_01,toilet,0,525.0,3
