img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
32,scene0088_01,chair,12,239.0
32,scene0088_01,chair,13,223.0
32,scene0088_01,chair,14,214.0
32,scene0088_01,chair,15,202.0
32,scene0088_01,chair,16,233.0
32,scene0088_01,chair,17,232.0
32,scene0088_01,chair,18,232.0
32,scene0088_01,door,10,
33,scene0088_02,cabinet,0,
33,scene0088_02,chair,1,252.0
33,scene0088_02,chair,2,
33,scene0088_02,chair,3,309.0
33,scene0088_02,chair,4,
33,scene0088_02,chair,5,264.0
33,scene0088_02,chair,6,301.0
33,scene0088_02,chair,7,252.0
33,scene0088_02,chair,8,
33,scene0088_02,chair,9,
33,scene0088_02,chair,10,254.0
33,scene0088_02,chair,11,254.0
33,scene0088_02,chair,12,
33,scene0088_02,chair,13,
33,scene0088_02,chair,14,267.0
33,scene0088_02,chair,15,
33,scene0088_02,chair,16,281.0
33,scene0088_02,chair,17,305.0
33,scene0088_02,chair,18,
33,scene0088_02,chair,19,
33,scene0088_02,chair,20,295.0
33,scene0088_02,chair,21,259.0
33,scene0088_02,chair,22,
33,scene0088_02,chair,23,263.0
33,scene0088_02,chair,24,
33,scene0088_02,door,25,
34,scene0088_03,chair,0,273.0
34,scene0088_03,chair,1,
34,scene0088_03,chair,2,276.0
34,scene0088_03,chair,3,267.0
34,scene0088_03,chair,4,245.0
34,scene0088_03,chair,5,
34,scene0088_03,chair,6,265.0
34,scene0088_03,chair,7,
34,scene0088_03,chair,8,
34,scene0088_03,chair,9,227.0
34,scene0088_03,chair,10,
34,scene0088_03,chair,11,278.0
34,scene0088_03,chair,12,248.0
34,scene0088_03,chair,13,236.0
34,scene0088_03,chair,14,266.0
34,scene0088_03,chair,15,242.0
34,scene0088_03,chair,16,260.0
34,scene0088_03,chair,17,228.0
34,scene0088_03,chair,18,234.0
34,scene0088_03,chair,20,
34,scene0088_03,chair,21,231.0
34,scene0088_03,chair,22,241.0
34,scene0088_03,door,19,
35,scene0095_00,chair,0,240.0
35,scene0095_00,chair,1,213.0
35,scene0095_00,chair,2,206.0
35,scene0095_00,chair,3,
35,scene0095_00,chair,4,223.0
35,scene0095_00,chair,6,238.0
35,scene0095_00,chair,7,
35,scene0095_00,chair,8,239.0
35,scene0095_00,chair,9,
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,219.0
35,scene0095_00,chair,12,
35,scene0095_00,chair,13,
35,scene0095_00,chair,14,209.0
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,236.0
35,scene0095_00,cabinet,5,172.0
35,scene0095_00,door,17,
36,scene0095_01,chair,0,233.0
36,scene0095_01,chair,1,223.0
36,scene0095_01,chair,2,215.0
36,scene0095_01,chair,3,228.0
36,scene0095_01,chair,4,
36,scene0095_01,chair,5,
36,scene0095_01,chair,6,212.0
36,scene0095_01,chair,7,242.0
36,scene0095_01,chair,8,
36,scene0095_01,chair,9,218.0
36,scene0095_01,chair,10,213.0
36,scene0095_01,chair,11,
36,scene0095_01,chair,12,
36,scene0095_01,chair,13,222.0
36,scene0095_01,chair,14,220.0
36,scene0095_01,chair,15,
36,scene0095_01,chair,17,
36,scene0095_01,cabinet,16,165.0
37,scene0100_00,cabinet,0,102.0
37,scene0100_00,bathtub,1,11.0
37,scene0100_00,door,2,
37,scene0100_00,door,3,
38,scene0100_01,cabinet,0,124.0
38,scene0100_01,bathtub,1,32.0
38,scene0100_01,door,2,
38,scene0100_01,door,3,
39,scene0100_02,cabinet,0,133.0
39,scene0100_02,door,1,
39,scene0100_02,counter,2,
39,scene0100_02,bathtub,3,9.0
40,scene0131_00,chair,0,
40,scene0131_00,chair,1,
40,scene0131_00,chair,2,
40,scene0131_00,chair,3,207.0
40,scene0131_00,chair,4,180.0
40,scene0131_00,chair,5,185.0
40,scene0131_00,chair,6,217.0
40,scene0131_00,chair,7,
40,scene0131_00,chair,8,202.0
40,scene0131_00,desk,9,
41,scene0131_01,desk,0,
41,scene0131_01,chair,1,
41,scene0131_01,chair,2,
41,scene0131_01,chair,3,
41,scene0131_01,chair,4,248.0
41,scene0131_01,chair,5,
41,scene0131_01,chair,6,241.0
41,scene0131_01,chair,7,
41,scene0131_01,chair,8,
41,scene0131_01,chair,9,
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,278.0
42,scene0131_02,chair,2,
42,scene0131_02,chair,3,
42,scene0131_02,chair,4,246.0
42,scene0131_02,chair,5,
42,scene0131_02,chair,6,228.0
42,scene0131_02,chair,7,256.0
42,scene0131_02,chair,8,
42,scene0131_02,chair,9,229.0
42,scene0131_02,cabinet,10,
43,scene0139_00,cabinet,0,104.0
43,scene0139_00,door,1,251.0
43,scene0139_00,door,2,272.0
44,scene0144_00,bed,0,107.0
44,scene0144_00,curtain,1,349.0
44,scene0144_00,curtain,6,
44,scene0144_00,chair,2,
44,scene0144_00,chair,3,223.0
44,scene0144_00,chair,8,233.0
44,scene0144_00,door,4,
44,scene0144_00,door,5,477.0
44,scene0144_00,door,7,477.0
45,scene0144_01,desk,0,
45,scene0144_01,bed,1,83.0
45,scene0144_01,chair,2,243.0
45,scene0144_01,chair,3,221.0
45,scene0144_01,chair,4,
45,scene0144_01,door,5,
45,scene0144_01,door,6,
45,scene0144_01,curtain,7,
45,scene0144_01,curtain,8,
46,scene0146_00,door,0,
47,scene0146_01,door,0,
48,scene0146_02,door,0,
49,scene0149_00,counter,0,
49,scene0149_00,counter,8,
49,scene0149_00,cabinet,1,
49,scene0149_00,cabinet,2,
49,scene0149_00,cabinet,3,
49,scene0149_00,cabinet,4,163.0
49,scene0149_00,cabinet,5,180.0
49,scene0149_00,cabinet,6,
49,scene0149_00,cabinet,9,
49,scene0149_00,cabinet,10,145.0
49,scene0149_00,cabinet,11,
49,scene0149_00,chair,7,
50,scene0153_00,cabinet,0,108.0
50,scene0153_00,cabinet,2,
50,scene0153_00,door,1,
50,scene0153_00,bathtub,3,6.0
51,scene0153_01,cabinet,0,99.0
51,scene0153_01,cabinet,3,
51,scene0153_01,door,1,
51,scene0153_01,bathtub,2,10.0
52,scene0164_00,counter,0,
52,scene0164_00,cabinet,1,
52,scene0164_00,cabinet,2,183.0
52,scene0164_00,cabinet,4,161.0
52,scene0164_00,cabinet,5,151.0
52,scene0164_00,cabinet,6,
52,scene0164_00,cabinet,7,
52,scene0164_00,cabinet,8,
52,scene0164_00,cabinet,9,
52,scene0164_00,cabinet,10,
52,scene0164_00,cabinet,11,
52,scene0164_00,door,3,
53,scene0164_01,counter,0,
53,scene0164_01,door,1,
53,scene0164_01,cabinet,2,
53,scene0164_01,cabinet,3,182.0
53,scene0164_01,cabinet,4,188.0
53,scene0164_01,cabinet,5,
54,scene0164_02,cabinet,0,188.0
54,scene0164_02,cabinet,1,
54,scene0164_02,cabinet,3,190.0
54,scene0164_02,cabinet,5,181.0
54,scene0164_02,counter,2,
54,scene0164_02,door,4,
55,scene0164_03,counter,0,
55,scene0164_03,cabinet,1,170.0
55,scene0164_03,cabinet,2,141.0
55,scene0164_03,cabinet,3,162.0
55,scene0164_03,door,4,
56,scene0169_00,chair,0,280.0
56,scene0169_00,chair,1,
56,scene0169_00,chair,2,
56,scene0169_00,chair,3,274.0
56,scene0169_00,chair,4,286.0
56,scene0169_00,chair,5,
56,scene0169_00,chair,6,278.0
56,scene0169_00,chair,7,273.0
56,scene0169_00,chair,10,
56,scene0169_00,chair,11,
56,scene0169_00,chair,13,266.0
56,scene0169_00,chair,14,
56,scene0169_00,chair,15,258.0
56,scene0169_00,chair,16,252.0
56,scene0169_00,chair,17,252.0
56,scene0169_00,chair,18,
56,scene0169_00,chair,19,
56,scene0169_00,chair,20,248.0
56,scene0169_00,chair,21,
56,scene0169_00,chair,22,
56,scene0169_00,chair,23,
56,scene0169_00,chair,24,
56,scene0169_00,chair,25,296.0
56,scene0169_00,chair,26,244.0
56,scene0169_00,chair,27,
56,scene0169_00,cabinet,8,235.0
56,scene0169_00,cabinet,12,
56,scene0169_00,door,9,491.0
57,scene0169_01,chair,0,253.0
57,scene0169_01,chair,1,243.0
57,scene0169_01,chair,2,270.0
57,scene0169_01,chair,3,275.0
57,scene0169_01,chair,4,272.0
57,scene0169_01,chair,7,278.0
57,scene0169_01,chair,8,237.0
57,scene0169_01,chair,10,236.0
57,scene0169_01,chair,11,
57,scene0169_01,chair,12,
57,scene0169_01,chair,13,249.0
57,scene0169_01,chair,14,
57,scene0169_01,chair,15,
57,scene0169_01,chair,16,
57,scene0169_01,chair,17,
57,scene0169_01,chair,18,
57,scene0169_01,chair,19,244.0
57,scene0169_01,chair,20,
57,scene0169_01,chair,21,268.0
57,scene0169_01,chair,22,256.0
57,scene0169_01,chair,23,260.0
57,scene0169_01,chair,24,261.0
57,scene0169_01,cabinet,5,206.0
57,scene0169_01,cabinet,9,203.0
57,scene0169_01,door,6,
58,scene0187_00,chair,0,
58,scene0187_00,chair,1,
58,scene0187_00,chair,2,
58,scene0187_00,chair,3,119.0
59,scene0187_01,chair,0,150.0
59,scene0187_01,chair,1,146.0
59,scene0187_01,chair,2,154.0
59,scene0187_01,chair,3,128.0
60,scene0193_00,door,0,279.0
60,scene0193_00,door,5,295.0
60,scene0193_00,curtain,1,
60,scene0193_00,chair,2,162.0
60,scene0193_00,bed,3,60.0
60,scene0193_00,desk,4,
61,scene0193_01,chair,0,
61,scene0193_01,bed,1,70.0
61,scene0193_01,door,2,311.0
61,scene0193_01,desk,3,300.0
61,scene0193_01,curtain,4,255.0
62,scene0196_00,door,0,444.0
62,scene0196_00,chair,1,247.0
62,scene0196_00,chair,2,237.0
62,scene0196_00,chair,3,
62,scene0196_00,chair,4,232.0
62,scene0196_00,chair,5,222.0
62,scene0196_00,chair,6,
62,scene0196_00,chair,7,227.0
62,scene0196_00,chair,8,224.0
62,scene0196_00,chair,9,228.0
62,scene0196_00,chair,10,208.0
62,scene0196_00,chair,11,201.0
62,scene0196_00,chair,12,
62,scene0196_00,chair,13,
62,scene0196_00,chair,14,249.0
62,scene0196_00,chair,15,247.0
62,scene0196_00,chair,16,247.0
62,scene0196_00,chair,17,
62,scene0196_00,chair,18,202.0
62,scene0196_00,chair,19,
62,scene0196_00,chair,20,
62,scene0196_00,chair,21,
62,scene0196_00,chair,22,
62,scene0196_00,chair,23,248.0
63,scene0203_00,door,0,
63,scene0203_00,curtain,1,301.0
63,scene0203_00,bookshelf,2,108.0
63,scene0203_00,chair,3,210.0
64,scene0203_01,bookshelf,0,
64,scene0203_01,chair,1,
64,scene0203_01,chair,2,
64,scene0203_01,door,3,
64,scene0203_01,door,4,
64,scene0203_01,door,5,
65,scene0203_02,bookshelf,0,
65,scene0203_02,door,1,264.0
65,scene0203_02,door,3,
65,scene0203_02,chair,2,154.0
65,scene0203_02,curtain,4,200.0
66,scene0207_00,cabinet,0,199.0
66,scene0207_00,cabinet,3,180.0
66,scene0207_00,cabinet,7,
66,scene0207_00,cabinet,10,
66,scene0207_00,cabinet,14,
66,scene0207_00,door,1,430.0
66,scene0207_00,door,9,429.0
66,scene0207_00,door,11,
66,scene0207_00,door,12,
66,scene0207_00,bed,2,60.0
66,scene0207_00,chair,4,249.0
66,scene0207_00,chair,5,
66,scene0207_00,desk,6,
66,scene0207_00,counter,8,
66,scene0207_00,counter,13,
66,scene0207_00,bathtub,15,12.0
67,scene0207_01,counter,0,
67,scene0207_01,bed,1,73.0
67,scene0207_01,door,2,
67,scene0207_01,door,8,
67,scene0207_01,door,9,493.0
67,scene0207_01,cabinet,3,
67,scene0207_01,cabinet,4,229.0
67,scene0207_01,cabinet,5,211.0
67,scene0207_01,bathtub,6,23.0
67,scene0207_01,chair,7,
68,scene0207_02,door,0,549.0
68,scene0207_02,door,1,
68,scene0207_02,door,12,
68,scene0207_02,cabinet,2,
68,scene0207_02,cabinet,3,
68,scene0207_02,cabinet,6,221.0
68,scene0207_02,cabinet,9,
68,scene0207_02,cabinet,11,220.0
68,scene0207_02,bathtub,4,12.0
68,scene0207_02,bed,5,71.0
68,scene0207_02,desk,7,
68,scene0207_02,chair,8,
68,scene0207_02,counter,10,
69,scene0208_00,bookshelf,0,70.0
69,scene0208_00,bookshelf,1,
69,scene0208_00,bookshelf,2,
69,scene0208_00,bookshelf,3,
69,scene0208_00,bookshelf,4,
70,scene0217_00,desk,0,269.0
70,scene0217_00,desk,1,256.0
70,scene0217_00,bed,2,
70,scene0217_00,bed,3,71.0
70,scene0217_00,chair,4,
70,scene0217_00,chair,5,168.0
70,scene0217_00,door,6,
70,scene0217_00,door,7,
71,scene0221_00,chair,0,226.0
71,scene0221_00,chair,1,232.0
71,scene0221_00,chair,10,
71,scene0221_00,bed,2,68.0
71,scene0221_00,bed,3,72.0
71,scene0221_00,desk,4,
71,scene0221_00,cabinet,5,159.0
71,scene0221_00,cabinet,7,204.0
71,scene0221_00,door,6,
71,scene0221_00,door,9,
71,scene0221_00,door,12,
71,scene0221_00,curtain,8,341.0
71,scene0221_00,bathtub,11,
72,scene0221_01,chair,0,239.0
72,scene0221_01,chair,1,230.0
72,scene0221_01,chair,2,231.0
72,scene0221_01,door,3,
72,scene0221_01,door,9,
72,scene0221_01,bed,4,96.0
72,scene0221_01,bed,5,76.0
72,scene0221_01,desk,6,405.0
72,scene0221_01,cabinet,7,204.0
72,scene0221_01,curtain,8,348.0
73,scene0222_00,bed,0,112.0
73,scene0222_00,bed,3,90.0
73,scene0222_00,door,1,
73,scene0222_00,door,2,
73,scene0222_00,door,8,
73,scene0222_00,door,9,
73,scene0222_00,chair,4,
73,scene0222_00,chair,5,
73,scene0222_00,desk,6,
73,scene0222_00,desk,7,
74,scene0222_01,chair,0,
74,scene0222_01,chair,1,
74,scene0222_01,bed,2,
74,scene0222_01,bed,7,106.0
74,scene0222_01,desk,3,
74,scene0222_01,desk,4,
74,scene0222_01,door,5,503.0
74,scene0222_01,door,6,485.0
74,scene0222_01,door,8,516.0
75,scene0231_00,desk,0,
75,scene0231_00,door,1,
75,scene0231_00,door,21,
75,scene0231_00,door,22,
75,scene0231_00,chair,2,
75,scene0231_00,chair,3,
75,scene0231_00,chair,4,
75,scene0231_00,chair,5,
75,scene0231_00,chair,24,
75,scene0231_00,chair,25,
75,scene0231_00,cabinet,6,
75,scene0231_00,cabinet,8,
75,scene0231_00,cabinet,9,
75,scene0231_00,cabinet,10,172.0
75,scene0231_00,cabinet,11,
75,scene0231_00,cabinet,12,202.0
75,scene0231_00,cabinet,13,195.0
75,scene0231_00,cabinet,14,163.0
75,scene0231_00,cabinet,15,
75,scene0231_00,cabinet,16,
75,scene0231_00,cabinet,17,
75,scene0231_00,cabinet,18,
75,scene0231_00,cabinet,19,204.0
75,scene0231_00,cabinet,20,170.0
75,scene0231_00,cabinet,23,167.0
75,scene0231_00,counter,7,
76,scene0231_01,chair,0,249.0
76,scene0231_01,chair,1,224.0
76,scene0231_01,chair,8,246.0
76,scene0231_01,chair,12,
76,scene0231_01,chair,13,
76,scene0231_01,chair,14,225.0
76,scene0231_01,counter,2,
76,scene0231_01,cabinet,3,160.0
76,scene0231_01,cabinet,4,
76,scene0231_01,cabinet,5,159.0
76,scene0231_01,cabinet,6,
76,scene0231_01,cabinet,7,
76,scene0231_01,cabinet,15,
76,scene0231_01,cabinet,16,
